Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Cyprus (CY),03.01.2018 07:00 - 03.01.2018 07:30 (CET),0,0,0,0,0,549,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Cyprus (CY),03.01.2018 07:30 - 03.01.2018 08:00 (CET),0,0,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Cyprus (CY),03.01.2018 08:00 - 03.01.2018 08:30 (CET),0,0,0,0,0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Cyprus (CY),03.01.2018 08:30 - 03.01.2018 09:00 (CET),0,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Cyprus (CY),03.01.2018 09:00 - 03.01.2018 09:30 (CET),0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Cyprus (CY),03.01.2018 09:30 - 03.01.2018 10:00 (CET),0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,27
Cyprus (CY),03.01.2018 10:00 - 03.01.2018 10:30 (CET),0,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Cyprus (CY),03.01.2018 10:30 - 03.01.2018 11:00 (CET),0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Cyprus (CY),03.01.2018 11:00 - 03.01.2018 11:30 (CET),0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,27
Cyprus (CY),03.01.2018 11:30 - 03.01.2018 12:00 (CET),0,0,0,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,43
