Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Switzerland (CH),04.01.2018 01:00 - 04.01.2018 02:00 (CET),0,0,0,0,0,0,0,0,0,59,125,198,0,2819,0,0,0,0,0,5
Switzerland (CH),04.01.2018 02:00 - 04.01.2018 03:00 (CET),0,0,0,0,0,0,0,0,0,79,121,210,0,2821,0,0,0,0,0,4
Switzerland (CH),04.01.2018 03:00 - 04.01.2018 04:00 (CET),0,0,0,0,0,0,0,0,0,99,115,194,0,2821,0,0,0,0,0,3
Switzerland (CH),04.01.2018 04:00 - 04.01.2018 05:00 (CET),0,0,0,0,0,0,0,0,0,82,115,197,0,2822,0,0,0,0,0,4
Switzerland (CH),04.01.2018 05:00 - 04.01.2018 06:00 (CET),0,0,0,0,0,0,0,0,0,108,111,222,0,2821,0,0,0,0,0,5
Switzerland (CH),04.01.2018 06:00 - 04.01.2018 07:00 (CET),0,0,0,0,0,0,0,0,0,273,129,272,0,2820,0,0,0,0,0,5
Switzerland (CH),04.01.2018 07:00 - 04.01.2018 08:00 (CET),0,0,0,0,0,0,0,0,0,550,119,273,0,2819,0,0,0,0,0,4
Switzerland (CH),04.01.2018 08:00 - 04.01.2018 09:00 (CET),0,0,0,0,0,0,0,0,0,969,112,367,0,2817,0,0,0,0,0,3
Switzerland (CH),04.01.2018 09:00 - 04.01.2018 10:00 (CET),0,0,0,0,0,0,0,0,0,1201,109,376,0,2818,0,0,1,0,0,3
Switzerland (CH),04.01.2018 10:00 - 04.01.2018 11:00 (CET),0,0,0,0,0,0,0,0,0,973,117,270,0,2817,0,0,3,0,0,3
