Timestep,Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Estonia,Finland,France,Germany,Great Britain,Greece,Hungary,Ireland,Italy,Latvia,Lithuania,Luxembourg,Macedonia,Montenegro,Netherlands,Norway,Poland,Portugal,Romania,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Ukraine
5295,206.9249367,497.5231488,307.0642952,888.4916652,1467.720795,756.0440988,894.7541724,1108.491033,622.5442952,185.270149,5152.933795,3733.63602,5557.080334,12520.51445,2822.560184,1571.673105,4313.475001,5027.703896,796.2063362,862.5083145,40.10364927,385.2938241,90.24987594,1185.872102,10113.48662,4230.856737,5053.418722,3558.600724,898.3583065,735.5132182,190.0492976,25599.15281,8959.605215,600.157728,11459.90293
5296,152.784585,402.7021378,248.197319,668.647174,1182.930053,590.7089595,679.6696849,871.4452111,528.6001366,158.2693228,3714.697971,2732.680757,4208.192239,10245.41023,2247.992674,1223.390845,3245.814189,3903.981394,691.2472231,710.544125,24.87699386,283.8716695,70.54600031,947.2146835,8681.743957,3279.244459,4337.466429,2939.126421,660.1143898,539.4951415,124.8153214,21853.78512,7187.493005,484.9166583,9208.115451
5297,95.23082592,313.4777934,175.5131845,458.3989013,804.6472907,415.6931695,426.3937835,604.6366233,408.4266154,130.7586462,2727.258667,1850.501981,2983.290814,7460.081988,1616.394819,806.0855212,2043.194133,2718.702113,548.4055011,533.6742578,26.60208735,173.9255137,45.28828616,666.8413415,7052.823968,2229.838285,3265.347476,2173.018568,413.9708034,363.3308862,72.8225517,16312.03137,5538.583458,349.8658183,6542.974916
5298,44.24971672,191.0250725,100.497759,235.7349061,442.9839414,227.1799868,195.1492229,333.0575344,257.4605472,82.26328635,2033.549929,958.3462565,1911.583183,4514.52992,965.0509857,392.9834714,1209.159742,1538.868178,373.0673448,349.0215891,12.7822425,73.81699745,20.91122295,371.3850942,5050.959187,1186.699375,1980.559401,1329.462515,191.7833561,192.2035704,36.54809893,9721.785109,3876.066425,201.7041318,3726.25418
5299,6.040888734,59.752638,31.35588376,50.74640341,161.6726171,60.49038357,20.16596814,108.1896378,137.8783337,35.74498897,1386.723789,269.2725367,911.5630666,1836.747556,369.1881866,85.78350486,540.6111578,514.7980787,189.5517701,178.577736,5.866820142,7.323577722,3.378632742,108.4585303,2949.923017,339.141097,769.0317381,538.1972303,28.74681584,46.31044017,11.12447592,3253.058071,2248.918147,75.14567623,1210.199849
5300,0,2.109442126,0.232234683,0.004819715,7.945189432,0.211990209,0,3.802809425,38.91415494,8.775173415,726.2864349,6.61763769,164.0081589,250.6751214,22.85272075,0.087882619,126.3173046,27.742,50.58765229,45.91707529,1.378572492,0,0,0.638324629,1137.486592,8.777237481,53.95103203,50.39096468,0,0.086355008,0.220007425,99.97982499,845.996562,8.236938998,69.34764388
5301,0,0,0,0,0,0,0,0,0.151155978,0.0902399,203.4915265,0,0.006913574,0.021261494,0,0,0.446572373,0,0.892349583,0.295749438,0,0,0,0,130.2387005,0,0,0,0,0,0,0,73.31928687,0,0
5302,0,0,0,0,0,0,0,0,0,0,14.21010276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085089694,0,0,0,0,0,0,0,0,0,0
5303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889771781,0,0,0,0,0,0,0,0,0,0
5307,0,0,0,0,0,0,0,0,0,0,0.094740146,0,0,0,0,0,0,0,0,0,0,0,0,0,87.813241,0,0,0,0,0,0,0,10.73940641,0,0
5308,0,0,0,0,0,0,0,0,0,0,45.23219148,0,0,0,0,0,0,0,0,0,0,0,0,0,452.5092117,0.012064182,0,0,0,0,0,0,344.791604,0,0
5309,1.399861039,1.151587231,9.471843286,2.304695785,0,1.179784616,0.000955473,6.246065895,2.802718963,3.699989416,453.2348991,28.04561212,5.039221872,43.03211545,0,18.45236694,0.13946073,0.27360817,3.628259038,1.80038421,0,4.707825568,0.384840172,54.55970724,1238.193196,113.4170316,0,0.012814147,12.54200698,15.58478434,0.088184459,0.287585471,1473.376345,0,139.66424
5310,40.22372201,57.01281478,71.57680778,111.7087569,45.5584226,81.27449527,78.2394559,126.4109018,67.54082862,32.02663056,1330.923268,536.4134015,374.6370016,776.7605388,25.47537038,230.4109064,222.0535288,228.8407305,70.63222569,67.95855373,0.429235087,74.48936169,11.10767704,294.9978586,2664.402636,723.6059133,36.1994128,153.5876194,178.0226151,141.4470557,16.94363086,1128.598021,3054.815972,16.84578018,1652.171686
5311,116.1206434,191.0924669,164.1552121,356.7335932,306.742514,266.8803283,312.8394066,363.0539427,175.540701,79.29814036,2660.712004,1574.405391,1400.769782,2144.318636,424.5820466,594.5615126,1134.916972,1223.08996,210.8984087,214.8398896,3.413202492,188.7438168,31.02084254,601.6876318,4470.939474,1623.336242,685.8309301,847.7940851,467.4018076,340.9998034,64.72344233,7534.524495,4678.667592,102.0252475,4282.87383
5312,196.1339751,348.8393497,303.2503016,630.4647225,676.6813462,478.3825679,571.0005184,616.6101266,289.9825418,133.2114841,4438.913719,2875.886527,2689.363261,4155.200641,1132.917949,992.4914822,2669.003815,2524.833882,381.4524827,383.4847182,11.42801228,305.9622914,61.09222371,905.4349327,6602.895754,2572.514053,1800.5067,1742.232461,776.3041932,556.2404762,120.2899491,16465.05231,6273.300646,225.6921084,7085.57471
5313,266.6168613,494.9445799,431.203909,870.9327274,1060.731527,683.7581683,808.3642698,821.9303128,413.1426449,187.013772,6137.983428,4361.948301,3989.140673,6989.743041,1890.916421,1370.102489,4007.477875,3780.936038,540.3929337,530.1926657,25.23347075,410.6235664,90.18862036,1168.780199,9065.166299,3435.160674,2852.327945,2617.724495,1054.33883,747.7423147,173.2221011,25495.6126,7156.613195,360.3315353,9677.025511
5314,322.998458,616.8874474,509.386579,1043.669366,1393.593153,855.4582828,998.9719938,982.3493556,554.0553316,241.551421,7434.429507,5760.062766,5151.580511,9515.48497,2587.317206,1678.38483,5448.096912,4955.107483,593.5831341,583.0472961,35.55220336,492.97439,111.6689076,1371.64579,11191.53879,4113.150219,4050.166811,3376.827675,1275.619542,896.6162002,217.9040257,33270.54602,7951.353738,487.9491728,11811.02625
5315,353.8398747,703.6562909,526.2345181,1162.439339,1641.048025,970.0979363,1126.088887,1104.553152,649.3773663,290.5362764,8637.760219,6796.090984,5998.323612,11048.1963,3126.478008,1885.270659,7103.5223,5881.002821,562.7517684,614.8912844,38.84961452,543.0416809,125.4514113,1454.761133,12766.83784,4596.513457,5005.174232,3944.576288,1419.410397,991.4286185,250.3494744,39179.77494,8677.964527,579.9029942,13300.45554
5316,346.5359487,740.5298262,536.008927,1223.043565,1747.647319,1015.956602,1181.623643,1188.317086,716.4387366,304.9624275,9496.747999,7370.534274,6498.870285,12002.25645,3435.760563,1960.942266,8314.960444,6378.528095,541.5842396,635.5847702,34.4382131,554.329253,131.1890165,1447.325579,13606.95635,4892.497017,5417.158321,4262.489186,1478.559525,1026.367533,267.9608509,42008.66363,8893.960499,613.978291,13982.74572
5317,301.0807897,712.7281652,481.9073426,1267.764721,1733.043782,990.8752344,1161.722186,1190.1464,733.4846262,262.0108015,9917.308923,7345.868305,6618.207086,12569.21629,3471.080997,1908.342486,8306.788116,6239.08958,584.7150343,642.3448318,26.89490764,528.7662222,128.6162825,1389.165402,13658.03781,4787.095663,5699.113231,4317.44259,1440.832277,995.6876026,269.2678176,42381.37542,8447.199401,595.0317497,13872.89502
5318,247.3851528,646.1307629,347.0608237,1203.036733,1591.034719,905.9855314,1069.2469,1088.757113,708.6402422,229.3869139,9347.852831,6715.529313,6342.003535,12443.9436,3237.244562,1740.039488,7754.298626,5617.251552,496.4342044,636.1691931,20.86981177,472.7052126,117.3452572,1213.278368,12722.82289,4255.40338,5564.861073,4105.710355,1317.57494,907.6781254,255.9367571,40075.72073,7656.668683,522.2134901,12951.26992
5319,207.5375241,519.6402375,211.6388454,1026.957776,1382.928871,786.5511167,907.7137847,922.3341179,644.6045172,204.9304371,7645.3395,5707.113202,5640.279201,12013.22965,2823.574568,1486.593481,7076.433223,4687.863266,434.4724966,614.6061288,22.25434251,383.6159417,97.94765947,919.0804897,11094.18533,3563.8555,5109.794477,3649.252549,1109.046151,767.5604063,225.6968147,35047.41576,6542.91141,435.7193695,11291.72165
5320,149.6274041,415.6770277,141.5730932,784.5502857,1095.1456,625.863531,693.1702202,701.6428431,547.4145371,183.1833576,5803.259014,4455.454181,4573.87232,10563.86159,2276.092157,1156.081417,5994.511881,3638.752324,437.6899425,528.3004187,21.99335051,278.1561024,74.32342724,615.7301355,8648.500703,2713.37093,4176.15066,2996.126787,840.4348923,586.2486875,182.730284,27588.49239,5504.604588,333.9541052,9023.577665
5321,93.88784598,280.8471761,95.77182599,509.1997798,760.2762597,430.3017691,445.2584713,462.5532899,424.9043086,151.6935603,4205.913954,3049.977986,3313.299987,7700.302124,1642.904752,773.9203345,4410.7859,2568.09056,395.0376021,413.0390519,16.26425776,172.4382999,46.07439933,351.385577,6249.033411,1859.315034,3090.017711,2221.973845,542.7382303,387.9010323,130.2882445,19364.2354,4365.226442,228.3843149,6326.562378
5322,41.2113424,151.7868724,50.98602199,261.2469599,441.2402225,229.2759423,193.4926464,251.708108,286.6550421,104.1279583,2808.829062,1636.096587,2031.547379,4538.588149,965.4683995,384.5477669,2829.363858,1451.685015,288.7999924,269.7900322,9.909802704,70.79963564,20.14797852,148.1651681,4189.198507,1026.925071,1834.475796,1373.043914,249.1520954,196.6208134,73.69250142,10936.49286,3339.637628,125.1071185,3511.404295
5323,5.075094129,47.44208123,16.73909741,54.1668939,156.2669361,61.09570113,18.48930985,82.20740677,144.9752904,55.85825298,1604.001298,448.261309,879.6250036,2000.319549,352.9024914,82.67659547,1684.342842,454.6996316,153.4794678,132.5011275,4.789368765,6.298727195,2.863685735,33.66648916,2349.915014,313.589558,699.1072757,557.1469315,35.71426602,45.30798774,22.1628064,3370.213582,2092.33303,36.73530577,1111.825377
5324,0,1.127341533,0.083742841,0.001649846,7.479592751,0.148563985,0,2.918409276,32.46683701,15.54959329,762.5064595,7.818026106,133.0168862,320.6652276,19.49684885,0.048223436,410.5402793,19.79945977,43.93432912,33.97254603,1.376968346,0,0,0.117702993,996.7478683,9.303206566,44.04703869,49.5370933,0,0.052100731,0.478572329,80.57458329,845.4601046,4.334602014,59.61622932
5325,0,0,0,0,0,0,0,0,0.057977031,0.245079631,208.1420377,0,0.000596504,0.155293645,0,0,0.578781759,0,0.801723255,0.180359445,0,0,0,0,129.5755815,0,0,0,0,0,0,0,71.92728634,0,0
5326,0,0,0,0,0,0,0,0,0,0,15.52016524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030433532,0,0,0,0,0,0,0,0,0,0
5327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.815866696,0,0,0,0,0,0,0,0,0,0
5331,0,0,0,0,0,0,0,0,0,0,0.305338016,0,0,0,0,0,0,0,0,0,0,0,0,0,129.9094659,0,0,0,0,0,0,0,8.133931049,0,0
5332,0,0,0,0,0,0,0,0,0,0,79.13492403,0,0,0,0,0,0,0,0,0,0,0,0,0,649.6791406,0.004689399,0,0,0,0,0,0,300.4817673,0,0
5333,0.938183409,0.984046123,8.805844381,1.937502902,0,0.977847784,6.48E-05,5.41195025,1.776806136,3.900123337,699.0084801,38.58859893,3.567473597,60.50278983,0,18.10909021,0.081169668,0.169135907,3.568245368,1.291399672,0,3.786980417,0.305281436,35.18762248,1754.512896,105.3798695,0,0.004343291,12.21190087,13.74975102,0.063631813,0.240518294,1258.721754,0,108.8420556
5334,29.97560695,57.56229609,76.69828722,113.4799311,40.86998196,74.51698049,71.07822206,126.9749212,50.79467686,39.42516089,1988.53085,831.4801198,305.752224,1320.79694,23.17664062,248.3118006,264.2094054,195.2925389,72.66000319,64.53828328,0.204594814,63.84849217,12.37107321,211.5363765,3638.011944,714.6844643,29.38630816,134.4305093,186.8261194,136.5105882,16.06752206,1144.24975,2817.356363,7.276772066,1429.515781
5335,90.48621913,195.2562697,179.8752676,352.8357915,280.0359958,254.3221199,299.4853713,370.4440448,138.2036687,94.90080384,3626.198087,2465.50414,1182.332661,3774.178128,422.2853138,641.7417679,1297.133756,1103.639216,212.7649413,219.1811962,2.039009573,171.8976987,37.37100349,459.4199599,5977.324569,1631.399059,652.1299332,769.7501367,479.883848,331.5909738,58.90139572,7637.637426,4896.280917,61.82230638,3931.482463
5336,160.8395196,351.0897371,297.6995126,611.8654295,620.4544628,471.6530786,553.7022533,642.1901597,239.6829628,159.0210253,5313.310614,4249.106083,2342.462636,6504.168151,1131.197679,1059.723944,2734.524723,2394.116665,379.3642476,407.5672149,7.151091768,287.5863394,64.8288136,727.0597847,8436.13625,2628.578748,1847.533023,1631.239456,784.7829845,527.4708955,112.3256207,17047.5624,7328.664695,158.353929,6682.841032
5337,228.8072635,497.1715258,410.1723381,856.6125428,982.4089035,679.2998816,786.4343519,897.7962268,343.5030837,217.2289434,7050.304728,6163.352554,3552.349117,8690.188667,1882.900695,1441.690346,4676.103805,3719.625628,551.7908338,601.8058435,18.04829724,388.3355466,89.75983136,963.2435656,10610.17698,3556.085732,3130.30351,2504.812572,1060.197518,690.7081336,171.1391229,26853.13307,9638.653272,290.8681217,9225.84924
5338,270.6516914,621.6109168,510.9827438,1064.382322,1304.687862,852.7805069,974.8333072,1107.892054,446.3182073,260.9191987,8761.801461,7894.058711,4542.887645,10882.32502,2527.489463,1752.046254,6199.157549,4791.409792,701.5826071,771.3526076,34.32363125,459.8653751,109.6066367,1091.628187,12462.28765,4297.027134,4269.462255,3281.535104,1281.287063,820.7357762,220.8447008,35440.55974,11225.92813,463.5539657,11306.84333
5339,278.886279,711.2513484,601.199656,1179.339228,1503.359085,973.5187601,1105.398584,1242.030906,539.1472807,300.4129933,9889.094088,9071.379823,5249.053182,12273.72014,2916.16587,1968.874338,7608.25475,5499.226107,829.9768698,895.0934507,48.95191474,485.9577912,113.4044821,1154.079764,14718.37878,4845.741941,5107.094206,3861.217064,1411.527595,905.9154586,254.6134533,41890.84529,11541.69824,628.030235,12817.57786
5340,250.6483585,760.6192221,656.6453791,1166.064106,1590.142401,1032.626107,1175.448106,1295.684019,593.4668486,326.5460934,10459.19303,9575.002306,5589.089929,12992.53798,2961.593543,2064.03204,8428.53391,5818.352257,946.9364354,972.436823,57.91476207,485.2354943,116.0997273,1153.177051,16188.81587,5128.874451,5641.260448,4185.672495,1441.473247,951.6685721,272.1921557,45451.50236,11516.74473,681.9508993,13588.77446
5341,217.8395939,762.7641226,653.1842218,1088.230466,1604.58271,1023.485218,1158.341418,1276.342673,595.1288229,330.1281192,10513.78899,9520.62944,5571.01407,13015.12259,2806.581021,2023.918935,9007.939181,5771.986596,997.2932595,989.6986777,60.14274258,458.2951643,110.0966812,1162.430368,16648.78333,5067.976396,5965.556814,4267.792896,1382.031747,940.9305965,272.5188973,46283.64886,11296.69464,651.479806,13491.56632
5342,195.8689132,714.603488,578.9541598,971.1081149,1471.845043,951.9283153,1067.669208,1190.126164,562.4291248,314.3685133,10124.06264,8882.951596,5195.211286,12739.95143,2534.906492,1847.348834,9284.384586,5313.302912,975.4173867,952.0818035,56.18330293,411.695796,94.86446235,1131.310437,15594.30365,4600.862344,5783.56266,4062.68062,1243.604795,855.3221573,255.4466446,43498.05977,10539.66818,612.6345016,12572.17338
5343,158.3420481,619.2316009,454.6969339,792.7695632,1279.496216,827.7552187,908.7505537,1036.188637,497.8607158,284.8756299,9213.271939,7568.826768,4640.015623,12497.42415,2199.08786,1564.130393,8634.027822,4495.945136,898.5850529,855.8373417,49.69033114,332.5571749,76.05900178,994.3983708,13693.78239,3887.03088,5166.119475,3607.655203,1046.298597,711.9173028,223.1809038,37743.0987,8855.789272,546.0857762,10816.14835
5344,121.7163932,492.4246148,318.7373001,608.4336693,1022.111591,654.7232261,697.4299884,799.0982969,382.4777999,238.7897314,7427.061071,5854.572613,3791.882775,10740.19029,1773.268787,1194.831763,7240.554725,3456.011697,762.5277952,709.4608047,38.86234584,234.789125,56.23771964,769.7977677,11304.49548,2997.870155,4022.9154,2923.026564,774.2857011,565.9065598,180.5737889,29729.83186,6967.088579,453.2842105,8443.819552
5345,78.73219946,321.8757235,187.6921736,414.9959375,743.2488834,449.3826751,451.9523928,535.3212294,249.0635999,178.1959751,5466.303941,4016.691644,2756.098645,8415.684284,1286.64419,775.2197093,5397.557996,2302.004967,580.5845604,545.3698415,25.55811933,133.7886842,36.38580971,504.5874443,8608.084305,2060.849209,3106.262476,2103.0275,475.8412412,352.402352,128.9812778,20319.99235,5274.644295,313.5657045,5801.717744
5346,37.30547371,174.8181809,94.27017099,209.3207654,448.5829072,236.3382609,198.03978,291.5138448,139.4042675,116.4975429,3817.037834,2115.36275,1660.520398,5498.884142,777.3398471,369.4870617,3093.911047,1231.804127,380.8959267,363.4646728,14.51051881,54.59577866,17.76922048,242.496969,5782.146619,1098.435226,1937.382993,1248.457635,209.1256781,163.755605,73.49645641,11244.15313,3646.032304,171.9004836,3184.098881
5347,4.58716124,52.63220128,26.52009261,42.9180923,164.8905316,57.34279114,18.4537667,96.61149282,58.69787569,59.77368163,2381.074173,543.5865453,699.4173556,2492.215307,297.3310306,76.00279801,1294.433787,370.442417,189.3269398,184.4891729,6.481831884,4.489757393,2.766730416,58.88091542,3208.433156,307.5922291,684.5569304,483.1959471,28.76103412,35.69545105,23.27730593,3315.036996,1994.095036,62.34674914,974.3336583
5348,0,1.153868678,0.085436387,0.000372801,6.768221147,0.076094132,0,3.13277914,10.96200558,16.61370985,1110.968871,5.488033183,95.32410693,356.9886183,15.73834188,0.027306652,301.6935745,17.71161655,49.72790657,43.97942853,1.271349338,0,0,0.147943768,1241.154314,6.654736862,40.37938039,41.81533801,0,0.027000102,0.444968091,62.01311003,693.6055747,6.281423658,48.8859563
5349,0,0,0,0,0,0,0,0,0.006218538,0.161786871,277.6451581,0,2.57E-05,0.019456741,0,0,0.12303856,0,0.633554125,0.128779676,0,0,0,0,119.2892739,0,0,0,0,0,0,0,39.79866609,0,0
5350,0,0,0,0,0,0,0,0,0,0,9.245012015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006147462,0,0,0,0,0,0,0,0,0,0
5351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.336637246,0,0,0,0,0,0,0,0,0,0
5355,0,0,0,0,0,0,0,0,0,0,0.184456541,0,0,0,0,0,0,0,0,0,0,0,0,0,113.8048259,0,0,0,0,0,0,0,3.23379165,0,0
5356,0,0,0,0,0,0,0,0,0,0,77.8637427,0,0,0,0,0,0,0,0,0,0,0,0,0,570.9171069,0.000895006,0,0,0,0,0,0,188.938604,0,0
5357,0.915198425,0.721192904,9.458675767,1.423551006,0,0.735492028,0,4.137670331,0.456185803,2.999254979,685.3180142,42.49232148,2.073281982,42.71975779,0,14.40322444,0.026158191,0.049246053,3.269247447,1.164166088,0,3.839874985,0.243147867,40.7162741,1543.183605,104.1082362,0,0.000949165,11.2389708,11.74225665,0.044972738,0.145655813,870.9210535,0,107.3657436
5358,32.37288506,48.73471782,79.44753819,104.9170068,42.39070642,73.74250039,69.82729267,113.1990019,18.89249346,33.16970856,1896.577214,898.7444855,256.7800807,1070.694779,22.38359162,205.839221,373.5458844,149.9019221,79.8108562,66.18349055,1.188990447,70.25768862,10.84223623,208.6574683,3146.450028,734.8512051,27.75709198,93.33488418,185.030055,116.8105191,16.74970968,1050.277171,1920.201007,10.58230368,1365.956713
5359,93.69935756,174.6540902,179.6232248,344.6588813,315.5596989,256.9368069,303.4070627,328.2617467,87.51423603,89.35618099,3505.581925,2608.125297,1166.558801,3187.818759,428.8336543,552.1120683,1789.252729,961.2303694,243.217389,225.7725164,9.782489531,183.2570518,31.96519927,369.7337268,5330.243937,1694.574456,684.4548683,586.0577841,470.7415968,284.569693,63.74730157,7681.178954,3174.688665,83.70248251,3711.37347
