Timestep,Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Italy,Latvia,Lithuania,Luxembourg,Macedonia,Montenegro,Netherlands,Norway,Poland,Portugal,Romania,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Ukraine
5083,11.58663019,97.22728459,158.2996397,86.18337141,12.76392975,98.30488384,0,175.9172525,165.7117997,30.81004912,1116.372389,1479.116151,1403.923876,43.69055786,155.5247468,747.0092596,80.57371517,50.95200624,9.796748607,11.36363304,4.613953442,404.2958909,3591.527942,517.1623093,2137.936429,74.25711584,51.17596055,84.77542189,34.44486274,11554.77339,2157.579049,94.30985809,82.0519639
5084,0,6.361133743,53.86746061,0.407980496,0,2.118186237,0,14.69767142,59.63427743,2.484795686,433.745171,446.7396918,337.1479705,0,1.555217508,61.11527779,5.118996922,1.899148404,2.705022971,0,0,143.2187647,1620.726338,34.65589373,936.655328,0,0.006946082,1.324840507,2.114443427,4200.878337,948.3450087,19.44681371,0.003430409
5085,0,0,1.645383085,0,0,0,0,0,2.329665613,0,86.98698567,23.02508992,2.429879465,0,0,0,0,0,0.013987007,0,0,5.828466956,385.0197823,0,98.57876587,0,0,0,0,210.5797997,190.6697595,0,0
5086,0,0,0,0,0,0,0,0,0,0,2.697487539,0,0,0,0,0,0,0,0,0,0,0,19.78702727,0,0,0,0,0,0,0,2.409633396,0,0
5087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005904397,0,0,0,0,0,0,0,0,0,0
5088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5089,0,0,0,0,0,0,0,0,0,0,0.008442407,0,0,0,0,0,0,0,0,0,0,0,0.434207404,0,0,0,0,0,0,0,0,0,0
5090,0,0,0,0,0,0,0,0,0,0,6.73358747,0,0,0,0,0,0,0,0,0,0,0,31.65401788,0,0,0,0,0,0,0,0.074844309,0,0
5091,0,0,0,0,0,0,0,0,0,0.000147963,97.73131076,0,0,0,0,0,0,0,0,0,0,0,175.048016,0,0,0,0,0,0,0,34.89017916,0,0.055881142
5092,0,0,0,0,0.004301095,0,0.279609383,0,0,4.637648708,389.5757208,0,0,0,0,0,13.0799376,5.954423056,0,0,0,0,419.834872,1.254162969,0,0.609571515,0,0,0,0,279.4057829,0,189.5912704
5093,2.662870065,4.617537098,0,7.030565723,64.71109242,4.83100781,72.87958564,15.43302705,8.201804464,25.89884346,864.255513,0,19.42826449,48.52546774,44.3594348,2.213460587,103.1577297,71.18084739,0,8.321246555,0.897461509,0.317910698,1045.61043,242.4665514,0,179.3241764,25.90998768,32.14637384,0.703491172,0,905.1853972,2.28E-05,1591.049072
5094,39.07241122,84.55502493,26.45107109,146.9357802,338.884878,116.2425337,265.4917447,172.1572932,74.94155725,65.45714066,1446.706839,101.3016304,431.1244698,526.844036,345.7593905,330.6298758,237.1004239,184.2357044,2.699051984,82.12893042,13.80322848,90.91426748,2273.325094,998.2115036,0,796.8332708,227.640817,185.8770258,26.21309625,1.961991176,1922.818704,13.70545814,4023.495466
5095,108.3985087,230.5592221,140.6242153,409.9588291,684.8210228,320.8984994,486.6503461,430.3864338,190.3422151,124.9280496,2046.489037,1093.024758,1351.533365,1268.764364,772.4036426,1387.240038,414.7078571,332.7772002,13.11643957,194.8631523,36.36539119,353.9393442,4049.442586,1972.6931,77.59964761,1560.519902,522.1822216,407.5904969,76.74753612,1532.065835,3334.433589,56.02773497,6829.320607
5096,192.7411836,385.9355796,285.457265,689.3271777,1027.231534,536.1510273,699.0752957,704.0347108,325.5338752,197.7631174,2628.401028,2875.848951,2530.126688,2035.241308,1208.14696,2716.813074,609.9026456,480.5844329,25.96552149,312.4315596,63.96102633,648.6615774,6078.393886,2994.879159,946.4407622,2301.989215,828.4363905,624.3079986,132.2160204,8864.038417,4931.532583,130.8417711,9514.239399
5097,267.9716217,533.9044118,429.0616878,946.6291668,1335.04842,734.8321878,891.1029425,963.627224,466.0204146,245.8622713,3142.368998,4835.425437,3743.708686,2728.368875,1600.784535,3825.935568,734.0192461,579.6868649,38.80505491,416.7518746,91.00536132,923.69481,7887.738984,3937.206837,2260.796188,2987.32437,1112.903214,816.9722444,183.2530706,18951.26612,6442.349306,203.5220742,11655.40204
5098,326.1085169,651.0886476,558.388837,1156.338432,1583.67854,899.8448724,1041.321753,1172.314642,570.881045,280.6334133,3570.870754,6584.301738,4821.090708,3275.508801,1915.495839,4466.208603,828.100218,629.2238266,50.30143437,498.1157086,110.8725851,1239.27813,9608.43901,4654.864047,3574.609631,3524.51858,1345.597683,971.8677809,227.7226132,29049.92573,7835.148208,303.8610528,13011.52871
5099,363.2878565,735.5836622,666.4995962,1300.067517,1733.152601,1014.007854,1109.771044,1293.405471,590.9170677,278.5221098,3894.678025,7939.466096,5753.603593,3622.271278,2119.203406,5080.574203,843.8125774,685.7417904,59.4170575,551.3503389,123.5729071,1394.997048,10948.96996,5172.490687,4736.964306,3845.446269,1492.930739,1073.25447,251.4930703,37749.0602,8771.436905,390.0104158,13760.41322
5100,369.4137299,776.5829078,738.6294415,1369.079321,1737.614188,1068.194262,1088.652511,1326.252168,562.0242849,267.6845211,4122.786707,8733.233087,6478.974016,3582.741673,2211.191901,5465.861978,854.9344993,722.3537424,65.31165738,554.6343225,127.3299155,1473.053911,11428.95674,5403.008951,5646.681291,3958.788876,1549.358558,1115.606113,269.0881097,44156.51295,8943.946385,392.7558399,13681.89822
5101,358.3282551,735.3726884,760.0684544,1353.158589,1636.303508,1018.900753,991.3539956,1318.910632,568.0613708,255.2585523,4194.45052,9066.918079,6732.805602,3146.614054,2176.249131,5539.542498,783.2445595,736.6721017,67.53963789,519.2821493,125.5126668,1471.260824,11333.88616,5389.798527,6229.899059,3791.930092,1511.777496,1094.730421,255.5610042,47654.28182,8619.437053,375.1130413,12871.08318
5102,323.5521428,633.0152238,708.7769601,1239.218501,1421.026474,845.6444443,849.2715678,1209.212539,552.5993285,244.69223,4095.283679,8954.502921,6349.339944,2729.906137,2015.389241,5055.937271,673.9663875,746.685688,65.98641719,469.4526332,114.0782934,1492.769643,10732.82425,5087.769288,6440.235899,3419.4606,1388.002885,1012.371006,224.6675785,48077.3992,7813.111092,351.8592543,11371.82765
5103,248.6309434,530.1420454,618.4718388,1022.721035,1153.565191,722.54386,654.4040756,1001.65023,549.9714205,202.5021113,3603.964809,8110.854421,5390.741546,2239.699823,1740.736713,4356.931157,577.9191629,701.7421471,60.76657713,386.1327652,93.90479173,1206.180047,9340.867283,4438.984607,6258.586893,2864.772858,1179.519076,876.5408545,174.8803151,45468.45888,6793.354381,270.2752158,9294.044064
5104,191.3893683,391.0516947,494.9265864,803.4273206,835.0513767,640.0305078,425.9542836,755.9273116,489.2383367,160.364285,2967.554754,6977.893248,4336.758497,1620.590918,1374.050415,3459.904291,425.05704,509.3636936,52.32571381,276.6487001,73.97631233,859.4788519,7539.55269,3474.296101,5700.56488,2165.500946,910.997778,692.4803283,142.1244618,40420.2785,5675.960915,186.6131983,6777.719652
5105,131.8847541,274.5179615,335.8456661,567.2054717,492.6707905,414.200064,193.7293002,502.7274391,343.414303,121.0371722,2327.385219,5631.768652,3250.743091,1003.954391,952.1610602,2421.940046,297.9184781,299.6663686,41.27493045,169.2126384,47.68235809,590.1271555,5865.034924,2374.651102,4797.497056,1380.04665,610.399885,484.2379192,96.72370551,33528.10527,4444.506957,121.8921155,4028.852552
5106,70.06173242,148.6251953,209.6896762,290.8288272,202.8783477,184.3001719,24.83749142,271.8114036,211.6034111,76.25884382,1610.250542,4034.191932,1985.491907,425.0143415,517.2575831,1432.897442,195.3938608,166.1659635,28.54997888,76.49758944,24.43076393,436.2363643,4186.544772,1349.165531,3648.389947,632.4344314,302.4505201,266.6295561,44.03252551,24789.71489,3214.216731,72.46228888,1499.892905
5107,11.89433752,47.98042782,126.5593659,73.17162422,16.79791254,43.36460448,0,97.86841726,116.5596505,31.14260229,867.6813428,2391.157753,910.6416626,35.79611514,139.4099181,499.4072026,77.47996263,60.82895159,15.53538985,10.786743,5.049786836,268.870195,2588.185654,478.9208331,2342.276335,88.24719094,56.10631025,78.26318744,12.1416391,14933.24258,1918.632436,32.37651554,131.2305351
5108,0,2.819574844,49.06637344,0.254933907,0,0.573544864,0,7.171889306,40.94270671,2.212236211,294.0878509,829.2118978,209.110937,0,1.064880147,36.6469533,5.131744907,2.495918718,3.985729828,0,0,110.4027384,1218.712462,30.19492792,1027.424912,0,0.001824445,1.016477262,0.871442113,5370.729703,836.1568283,5.868163905,0.000554874
5109,0,0,1.597704131,0,0,0,0,0,1.538136367,0,32.48783946,33.28960026,1.292854585,0,0,0,0,0,0.016162916,0,0,4.556993701,268.9685026,0,102.3905831,0,0,0,0,243.7691508,149.9777049,0,0
5110,0,0,0,0,0,0,0,0,0,0,0.306667251,0,0,0,0,0,0,0,0,0,0,0,3.71635787,0,0,0,0,0,0,0,0.447802989,0,0
5111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70E-12,0,0,0,0,0,0,0,0,0,0
5112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5113,0,0,0,0,0,0,0,0,0,0,1.80E-07,0,0,0,0,0,0,0,0,0,0,0,0.022642264,0,0,0,0,0,0,0,0,0,0
5114,0,0,0,0,0,0,0,0,0,0,3.745602591,0,0,0,0,0,0,0,0,0,0,0,10.84760268,0,0,0,0,0,0,0,0.007423172,0,0
5115,0,0,0,0,0,0,0,0,0,1.09E-05,101.0010715,0,0,0,0,0,0,0,0,0,0,0,92.52408166,0,0,0,0,0,0,0,16.11269453,0,0.039017856
5116,0,0,0,0,0.003295772,0,0.252510946,0,0,9.702413457,465.4967269,0,0,0,0,0,13.72157222,8.142659206,0,0,0,0,300.2652921,0.956887853,0,0.631048432,0,0,0,0,213.4709657,0,262.6753138
5117,2.937586038,1.427732269,0,5.812728641,65.96154479,2.479619114,85.82362387,7.933353609,4.610153153,50.82182022,1099.657205,0,20.50253316,44.25312584,18.931513,1.74252111,121.2196756,106.7934792,0,7.600174381,0.846890951,0.184311665,905.0861312,212.4544871,0,202.4616522,20.69000965,19.6794317,0.221427445,0,851.4184134,9.95E-07,2033.269068
5118,47.24073334,20.8814385,19.01362379,116.6154678,348.6193,72.59022958,311.4645607,79.04874115,56.51875759,104.1941343,1982.530082,129.505219,517.5523521,516.5341817,149.5754029,310.6917496,292.2471259,285.5546954,2.283285357,79.48200375,14.63262892,65.26363908,1926.411055,924.701024,0,865.8283446,192.2181135,111.989854,7.662582484,3.907933033,1834.474999,29.94062573,4699.831678
5119,121.5396853,52.77757396,114.4616048,333.4292581,721.4169215,231.5052258,562.1654436,194.3351191,157.8689433,143.8300987,2969.054275,1448.715449,1621.461375,1270.871564,377.8559412,1422.880162,437.2460776,492.4403765,9.763392556,190.1300885,39.30565864,302.3290348,3247.314306,1832.77833,74.79919937,1711.063486,471.4050566,240.8010565,25.56252089,1759.893302,3076.594762,146.3154443,7478.429897
5120,198.5430926,82.59491406,258.5807908,596.9426861,1093.306556,442.2396026,795.4948113,330.3845515,282.3403014,175.7578444,4002.814176,3588.63145,2873.693726,2050.41001,639.8450429,2763.610722,595.9841445,685.6705193,24.43776342,303.5172489,65.22697481,619.6390652,4764.584355,2751.2006,938.0973332,2579.112905,772.2390963,356.1326314,55.84832148,9476.904461,4457.159787,306.6020274,10037.39092
5121,268.3250375,121.0640443,403.7918795,842.358263,1426.064804,646.5286709,986.6659967,496.4602601,359.8529327,234.7599525,4860.590349,5862.380418,4177.970633,2744.212089,941.1095828,4159.972624,753.3837172,846.8856945,38.91963676,403.400597,87.88132716,909.2020606,6197.642948,3487.774919,2245.335618,3313.028302,1031.488825,510.4865051,95.29421067,19714.80055,5785.291951,488.2583334,12110.9049
5122,324.1058275,181.3700901,538.9912348,1049.638463,1680.048829,826.3672615,1116.352274,667.3755953,393.4439888,245.2641776,5422.474428,7948.788121,5429.987796,3279.137577,1220.760403,5406.939813,843.8953709,963.9413107,50.0340767,482.0546959,106.6867877,1076.50613,7473.766395,4032.85504,3555.596074,3865.543265,1222.419062,647.2226671,140.6132815,29716.60971,6734.618961,635.238642,13485.62973
5123,360.8846292,223.4095538,651.5040484,1219.484703,1830.001694,944.3436202,1164.156339,806.4560218,446.3182073,278.7378158,5655.923197,9639.833778,6311.762386,3617.544457,1428.230272,6285.548386,898.6586471,1027.828704,59.53163936,532.068151,118.6724613,1219.29508,8395.381904,4455.686422,4712.651723,4201.583625,1351.726253,646.3270418,202.3021105,38078.1968,7295.174747,745.589564,14095.44599
5124,374.5500392,285.4182755,721.4328665,1297.497227,1860.819293,893.2836204,1148.424497,841.3424841,502.917663,284.1958294,5681.971507,10801.3927,6870.159227,3707.573655,1556.139464,6768.51712,916.0544736,1047.42825,65.60447767,548.3086164,121.2451953,1227.261157,9002.414402,4707.65343,5609.009476,4309.109571,1411.358919,600.1785193,227.101804,44261.64342,7691.649853,815.6357017,14050.01444
5125,358.2457914,361.2457823,757.2037588,1264.770757,1777.213497,917.495762,1055.340673,789.7817498,521.6432829,284.8429472,5433.427132,11346.28013,6820.987604,3532.419859,1589.610816,6820.192063,905.7972835,1018.150092,67.89611477,521.659897,117.6106981,1317.828503,9146.15869,4624.749375,6170.716444,4134.000035,1364.421949,596.4054595,231.970255,47832.03009,7778.009314,837.0028439,13167.39038
5126,328.8180378,445.4301966,747.5847659,1148.363944,1581.730677,777.5223853,902.394709,716.4028115,461.9400548,234.6422947,4905.67558,11239.49538,6371.38091,3095.152365,1451.442449,6500.434595,877.5647126,927.3079773,66.19011827,456.2583767,109.6883108,1351.724429,8553.554891,4314.22707,6377.672871,3715.51989,1212.54588,540.2764317,220.2402287,48508.86268,7168.495062,807.7242525,11517.48788
5127,278.2795819,467.4769607,691.1057361,917.0472996,1294.556794,739.9704333,689.7218364,618.6276326,369.8034707,145.6881111,4212.135339,10484.13842,5794.484348,2494.171653,1197.167921,5701.278963,745.3159542,798.9273871,60.91935293,364.9349203,97.76389276,1238.381587,7529.202742,3799.197935,6183.598561,3085.791425,993.075627,475.7461527,201.7548182,46232.46996,6086.277536,731.7334039,9214.498475
5128,216.4730529,415.4426123,598.7886071,640.7082208,940.7801165,586.7764142,445.2584713,538.0509939,289.7517121,97.20003295,3393.020401,9132.680525,5028.178759,1778.045281,892.5573325,4662.91585,542.0074062,629.1311742,52.27478854,261.2157717,78.26420237,1027.319614,6532.811723,3031.296532,5612.907611,2298.645361,728.1611885,373.6591609,171.2943252,41178.65989,4896.209417,619.0686723,6529.681698
5129,142.03191,316.5808667,474.606989,383.5404893,572.9385569,388.4807973,200.1358564,440.3021215,239.9635098,61.07461716,2531.980695,7272.004401,3713.553688,1077.64615,606.1017722,3375.518426,361.2646766,427.3805742,41.14761728,159.0401851,51.32195999,825.4616053,5354.390323,2112.990263,4714.905332,1433.966412,457.8212232,264.947972,127.2903896,33721.38719,3614.160142,470.2195174,3772.590756
5130,67.84993869,187.6290973,332.0106702,195.0195237,230.2260722,222.0333295,24.52495064,284.872288,162.3092554,37.48841579,1681.949427,5089.528064,2353.996423,435.930651,325.4190762,2032.629896,202.5198942,227.4886526,28.5627102,66.98000381,24.74214642,647.7403583,3994.852451,1194.786184,3554.509875,613.632576,203.5198026,144.605183,74.66455791,24569.61466,2454.720102,311.1629022,1326.61181
5131,10.88562999,68.45684346,187.5976639,54.08215907,16.67548005,69.0264575,0,117.9828182,80.37155376,18.83718696,900.8998883,2833.8915,1179.503799,34.97021255,84.48621263,763.5112329,66.12976998,67.70286162,15.48764741,9.407507575,4.90240593,352.6706117,2521.554636,415.4798174,2242.853603,73.95442207,36.1851538,39.48523232,28.28661528,14543.41398,1463.920322,154.0254141,100.3595265
5132,0,4.598460377,61.5857489,0.169232443,0,1.171737344,0,9.366365961,28.05800292,1.490147672,318.2523816,878.0361883,274.770632,0,0.622228878,63.67141088,3.465626458,1.73494908,4.164757611,0,0,118.6629722,1160.830048,23.90596841,948.5272793,0,1.70E-05,0.395807653,1.584955269,5067.600779,641.5180949,26.30869211,3.15E-05
5133,0,0,1.490427914,0,0,0,0,0,0.834487804,0,45.44620072,28.62981181,1.140742969,0,0,0,0,0,0.014414296,0,0,3.731314458,215.3498286,0,87.82035829,0,0,0,0,208.1275281,108.3003351,0,0
5134,0,0,0,0,0,0,0,0,0,0,0.243062068,0,0,0,0,0,0,0,0,0,0,0,1.626538039,0,0,0,0,0,0,0,0.167138285,0,0
5135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5137,0,0,0,0,0,0,0,0,0,0,2.80E-14,0,0,0,0,0,0,0,0,0,0,0,0.072963031,0,0,0,0,0,0,0,0,0,0
5138,0,0,0,0,0,0,0,0,0,0,6.612661022,0,0,0,0,0,0,0,0,0,0,0,14.07286334,0,0,0,0,0,0,0,0.001085178,0,0
5139,0,0,0,0,0,0,0,0,0,0,119.5485426,0,0,0,0,0,0,0,0,0,0,0,103.7359892,0,0,0,0,0,0,0,15.95868435,0,0.017112097
5140,0,0,0,0,0.001179472,0,0.178773457,0,0,5.262994576,540.4388329,0,0,0,0,0,5.982977619,4.546039588,0,0,0,0,306.9525808,0.588078405,0,0.449656528,0,0,0,0,200.8567863,0,226.0514273
5141,2.301891192,2.575968063,0,3.934371585,69.83620712,2.966975596,79.95799065,10.05454554,6.581842672,32.50262818,1318.229907,0,19.93385561,42.79484212,22.21644307,1.398073217,59.80074328,66.95096601,0,6.440239073,0.327335483,0.091532559,910.1354224,180.9664182,0,182.9874373,18.84888734,13.72262119,0.363500608,0,821.3275991,0,1820.639611
5142,37.61521907,72.04611761,22.24608425,95.89951782,370.1269806,88.66431567,299.2825252,136.8627483,70.03837815,80.90695362,2381.413444,124.6232882,563.9949198,511.7606682,222.5257747,330.0045893,170.177603,188.1709654,2.34894076,69.75719517,6.822380158,76.77019122,2186.121804,892.4072138,0,831.2335601,172.8098902,115.1667703,21.21881701,3.06099572,1965.242976,33.7519241,4317.828372
5143,97.38371703,214.8856254,128.5703151,299.2800899,749.4378669,265.5931733,549.4988312,374.8150514,180.2993452,141.1207015,3603.149001,1431.607666,1779.858224,1249.13551,552.9364424,1510.180905,303.5464097,349.6737194,12.44167976,166.7249759,27.92743616,321.709098,3897.434012,1877.353323,56.77873372,1673.448858,393.2715323,296.2877114,69.31007865,1582.577033,3729.914879,167.4152526,6994.286826
5144,161.1222522,369.5851086,270.5583271,550.7527941,1119.798591,464.7868966,782.2196606,657.8174331,325.1077279,203.7702007,5009.565369,3532.028009,3179.195149,1997.494719,878.3390931,2945.515732,454.731689,556.5487099,25.0870606,260.610119,52.64916405,613.4989759,6059.489732,2937.886458,754.043411,2518.338001,619.7870541,482.4800163,123.8269278,8513.059613,6047.045519,334.0251214,9478.881055
5145,224.6192866,516.3818641,418.4429918,701.7502438,1442.213574,652.2136874,971.3849234,929.7120785,461.8867864,263.3834756,6300.905107,5710.67616,4546.709923,2665.393404,1178.209273,4352.353893,622.5746451,763.0495271,37.73562426,337.3171566,75.74251466,906.8332116,8215.195748,3918.865091,1882.560401,3240.789448,816.1736292,600.5310526,176.2771358,17551.17577,8591.127955,496.6681416,11529.44655
5146,279.1159992,638.5357054,551.3657121,889.7532725,1687.361479,805.7056265,1099.718893,1157.809644,567.1735641,313.5645185,7302.427108,7682.885988,5776.039039,3198.384241,1503.177488,5601.675588,797.3746439,926.3814533,49.01557133,388.0843129,92.88386553,1184.992009,9925.386051,4729.077154,3083.399003,3809.893023,954.6286937,696.1724007,221.8085888,26377.2283,11001.75306,638.5224719,12953.10789
5147,314.6342847,717.8032576,657.2166381,1120.552093,1834.06065,932.4548558,1152.61665,1311.164381,643.865862,344.1947603,7925.488525,9266.52295,6702.08609,3512.069433,1758.796665,6542.763959,958.7667013,1022.768457,57.9402247,413.3512468,99.25444501,1411.957348,11040.63272,5262.225132,4233.846096,4178.800899,1046.613459,789.107817,253.7475879,33986.92697,12451.49579,747.9122729,13632.20182
5148,315.9654841,754.5830267,726.775818,1225.030126,1859.654927,988.590012,1133.05327,1375.433177,676.9064779,351.3588118,8203.864658,10348.61231,7242.178182,3590.637137,1852.573498,7039.921827,1043.01365,1053.158444,63.74570536,395.105398,92.434658,1560.800024,11658.88727,5432.527699,5142.258628,4299.721617,1050.08819,826.7955389,268.6143343,39853.59866,12928.22706,815.8937804,13454.03281
5149,270.798948,750.984751,755.5151845,1188.603568,1766.157466,976.5890895,1038.504446,1355.335013,707.7595379,339.9329341,7618.023457,10846.87179,7383.601293,3403.300274,1826.083456,7019.067629,1026.454957,1017.36611,66.03734246,348.9322297,87.53421225,1621.12342,11667.10803,5189.636034,5810.788693,4102.003565,998.9849172,808.9592564,270.0846718,43154.37936,12452.95906,837.1185344,12447.27698
