Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
FYR Macedonia (MK),04.01.2018 06:00 - 04.01.2018 07:00 (CET),0,543,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26
FYR Macedonia (MK),04.01.2018 07:00 - 04.01.2018 08:00 (CET),0,542,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),04.01.2018 08:00 - 04.01.2018 09:00 (CET),0,547,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),04.01.2018 09:00 - 04.01.2018 10:00 (CET),0,550,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),04.01.2018 10:00 - 04.01.2018 11:00 (CET),0,551,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),04.01.2018 11:00 - 04.01.2018 12:00 (CET),0,546,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),04.01.2018 12:00 - 04.01.2018 13:00 (CET),0,544,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),04.01.2018 13:00 - 04.01.2018 14:00 (CET),0,547,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),04.01.2018 14:00 - 04.01.2018 15:00 (CET),0,554,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),04.01.2018 15:00 - 04.01.2018 16:00 (CET),0,554,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),04.01.2018 16:00 - 04.01.2018 17:00 (CET),0,549,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),04.01.2018 17:00 - 04.01.2018 18:00 (CET),0,552,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,33
FYR Macedonia (MK),04.01.2018 18:00 - 04.01.2018 19:00 (CET),0,553,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,33
FYR Macedonia (MK),04.01.2018 19:00 - 04.01.2018 20:00 (CET),0,556,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,33
FYR Macedonia (MK),04.01.2018 20:00 - 04.01.2018 21:00 (CET),0,561,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,33
FYR Macedonia (MK),04.01.2018 21:00 - 04.01.2018 22:00 (CET),0,545,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,31
FYR Macedonia (MK),04.01.2018 22:00 - 04.01.2018 23:00 (CET),0,540,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,25
FYR Macedonia (MK),04.01.2018 23:00 - 05.01.2018 00:00 (CET),0,521,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,15
FYR Macedonia (MK),05.01.2018 00:00 - 05.01.2018 01:00 (CET),0,522,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,5
FYR Macedonia (MK),05.01.2018 01:00 - 05.01.2018 02:00 (CET),0,507,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,3
FYR Macedonia (MK),05.01.2018 02:00 - 05.01.2018 03:00 (CET),0,481,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,1
FYR Macedonia (MK),05.01.2018 03:00 - 05.01.2018 04:00 (CET),0,511,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,3
FYR Macedonia (MK),05.01.2018 04:00 - 05.01.2018 05:00 (CET),0,532,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
FYR Macedonia (MK),05.01.2018 05:00 - 05.01.2018 06:00 (CET),0,536,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,2
FYR Macedonia (MK),05.01.2018 06:00 - 05.01.2018 07:00 (CET),0,549,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,1
FYR Macedonia (MK),05.01.2018 07:00 - 05.01.2018 08:00 (CET),0,550,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0
FYR Macedonia (MK),05.01.2018 08:00 - 05.01.2018 09:00 (CET),0,550,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
FYR Macedonia (MK),05.01.2018 09:00 - 05.01.2018 10:00 (CET),0,560,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
FYR Macedonia (MK),05.01.2018 10:00 - 05.01.2018 11:00 (CET),0,554,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0
FYR Macedonia (MK),05.01.2018 11:00 - 05.01.2018 12:00 (CET),0,552,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0
FYR Macedonia (MK),05.01.2018 12:00 - 05.01.2018 13:00 (CET),0,554,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0
FYR Macedonia (MK),05.01.2018 13:00 - 05.01.2018 14:00 (CET),0,557,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0
FYR Macedonia (MK),05.01.2018 14:00 - 05.01.2018 15:00 (CET),0,554,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0
FYR Macedonia (MK),05.01.2018 15:00 - 05.01.2018 16:00 (CET),0,556,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0
FYR Macedonia (MK),05.01.2018 16:00 - 05.01.2018 17:00 (CET),0,544,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0
FYR Macedonia (MK),05.01.2018 17:00 - 05.01.2018 18:00 (CET),0,545,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0
FYR Macedonia (MK),05.01.2018 18:00 - 05.01.2018 19:00 (CET),0,551,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0
FYR Macedonia (MK),05.01.2018 19:00 - 05.01.2018 20:00 (CET),0,554,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0
FYR Macedonia (MK),05.01.2018 20:00 - 05.01.2018 21:00 (CET),0,547,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0
FYR Macedonia (MK),05.01.2018 21:00 - 05.01.2018 22:00 (CET),0,373,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0
FYR Macedonia (MK),05.01.2018 22:00 - 05.01.2018 23:00 (CET),0,330,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0
FYR Macedonia (MK),05.01.2018 23:00 - 06.01.2018 00:00 (CET),0,347,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0
FYR Macedonia (MK),06.01.2018 00:00 - 06.01.2018 01:00 (CET),0,343,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0
FYR Macedonia (MK),06.01.2018 01:00 - 06.01.2018 02:00 (CET),0,342,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0
FYR Macedonia (MK),06.01.2018 02:00 - 06.01.2018 03:00 (CET),0,344,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0
FYR Macedonia (MK),06.01.2018 03:00 - 06.01.2018 04:00 (CET),0,347,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,1
FYR Macedonia (MK),06.01.2018 04:00 - 06.01.2018 05:00 (CET),0,344,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,1
FYR Macedonia (MK),06.01.2018 05:00 - 06.01.2018 06:00 (CET),0,418,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,1
FYR Macedonia (MK),06.01.2018 06:00 - 06.01.2018 07:00 (CET),0,544,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,1
FYR Macedonia (MK),06.01.2018 07:00 - 06.01.2018 08:00 (CET),0,538,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,1
FYR Macedonia (MK),06.01.2018 08:00 - 06.01.2018 09:00 (CET),0,538,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1
FYR Macedonia (MK),06.01.2018 09:00 - 06.01.2018 10:00 (CET),0,543,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,1
FYR Macedonia (MK),06.01.2018 10:00 - 06.01.2018 11:00 (CET),0,543,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,1
FYR Macedonia (MK),06.01.2018 11:00 - 06.01.2018 12:00 (CET),0,541,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,2
FYR Macedonia (MK),06.01.2018 12:00 - 06.01.2018 13:00 (CET),0,542,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,5
FYR Macedonia (MK),06.01.2018 13:00 - 06.01.2018 14:00 (CET),0,541,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,6
FYR Macedonia (MK),06.01.2018 14:00 - 06.01.2018 15:00 (CET),0,545,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,8
FYR Macedonia (MK),06.01.2018 15:00 - 06.01.2018 16:00 (CET),0,547,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,7
FYR Macedonia (MK),06.01.2018 16:00 - 06.01.2018 17:00 (CET),0,540,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,5
FYR Macedonia (MK),06.01.2018 17:00 - 06.01.2018 18:00 (CET),0,544,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,4
FYR Macedonia (MK),06.01.2018 18:00 - 06.01.2018 19:00 (CET),0,541,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,5
FYR Macedonia (MK),06.01.2018 19:00 - 06.01.2018 20:00 (CET),0,539,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,5
FYR Macedonia (MK),06.01.2018 20:00 - 06.01.2018 21:00 (CET),0,539,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,3
FYR Macedonia (MK),06.01.2018 21:00 - 06.01.2018 22:00 (CET),0,494,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,2
FYR Macedonia (MK),06.01.2018 22:00 - 06.01.2018 23:00 (CET),0,329,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,2
