Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Sweden (SE),04.01.2018 17:00 - 04.01.2018 18:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11692,0,8209,1408,0,0,0,0,1961
Sweden (SE),04.01.2018 18:00 - 04.01.2018 19:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11260,0,8228,1425,0,0,0,0,1996
Sweden (SE),04.01.2018 19:00 - 04.01.2018 20:00 (CET),0,0,0,0,0,0,0,0,0,0,0,10727,0,8336,1437,0,0,0,0,1998
Sweden (SE),04.01.2018 20:00 - 04.01.2018 21:00 (CET),0,0,0,0,0,0,0,0,0,0,0,10263,0,8426,1412,0,0,0,0,1958
Sweden (SE),04.01.2018 21:00 - 04.01.2018 22:00 (CET),0,0,0,0,0,0,0,0,0,0,0,9453,0,8451,1401,0,0,0,0,2006
Sweden (SE),04.01.2018 22:00 - 04.01.2018 23:00 (CET),0,0,0,0,0,0,0,0,0,0,0,8535,0,8454,1376,0,0,0,0,1988
Sweden (SE),04.01.2018 23:00 - 05.01.2018 00:00 (CET),0,0,0,0,0,0,0,0,0,0,0,6883,0,8456,1360,0,0,0,0,2032
Sweden (SE),05.01.2018 00:00 - 05.01.2018 01:00 (CET),0,0,0,0,0,0,0,0,0,0,0,5644,0,8457,1361,0,0,0,0,1974
Sweden (SE),05.01.2018 01:00 - 05.01.2018 02:00 (CET),0,0,0,0,0,0,0,0,0,0,0,5506,0,8458,1356,0,0,0,0,2005
Sweden (SE),05.01.2018 02:00 - 05.01.2018 03:00 (CET),0,0,0,0,0,0,0,0,0,0,0,5468,0,8458,1359,0,0,0,0,2024
Sweden (SE),05.01.2018 03:00 - 05.01.2018 04:00 (CET),0,0,0,0,0,0,0,0,0,0,0,5454,0,8457,1364,0,0,0,0,2035
Sweden (SE),05.01.2018 04:00 - 05.01.2018 05:00 (CET),0,0,0,0,0,0,0,0,0,0,0,6181,0,8458,1399,0,0,0,0,2058
Sweden (SE),05.01.2018 05:00 - 05.01.2018 06:00 (CET),0,0,0,0,0,0,0,0,0,0,0,6574,0,8458,1401,0,0,0,0,2044
Sweden (SE),05.01.2018 06:00 - 05.01.2018 07:00 (CET),0,0,0,0,0,0,0,0,0,0,0,7813,0,8456,1393,0,0,0,0,2051
Sweden (SE),05.01.2018 07:00 - 05.01.2018 08:00 (CET),0,0,0,0,0,0,0,0,0,0,0,10071,0,8455,1434,0,0,0,0,2092
Sweden (SE),05.01.2018 08:00 - 05.01.2018 09:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11343,0,8454,1413,0,0,0,0,2090
Sweden (SE),05.01.2018 09:00 - 05.01.2018 10:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11491,0,8458,1411,0,0,0,0,2080
Sweden (SE),05.01.2018 10:00 - 05.01.2018 11:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11585,0,8455,1406,0,0,0,0,2038
Sweden (SE),05.01.2018 11:00 - 05.01.2018 12:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11566,0,8457,1444,0,0,0,0,2040
