Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
France (FR),06.01.2018 09:00 - 06.01.2018 10:00 (CET),275,0,0,2589,0,217,0,0,0,1450,5878,1868,0,55581,0,0,368,256,0,1006
France (FR),06.01.2018 10:00 - 06.01.2018 11:00 (CET),276,0,0,2713,0,217,0,0,0,1246,5916,1873,0,55514,0,0,801,256,0,1043
France (FR),06.01.2018 11:00 - 06.01.2018 12:00 (CET),287,0,0,2756,0,217,0,0,0,1402,6041,1966,0,55852,0,0,1045,258,0,1066
France (FR),06.01.2018 12:00 - 06.01.2018 13:00 (CET),288,0,0,2771,0,217,0,0,0,2041,6122,2153,0,55847,0,0,1128,258,0,1071
France (FR),06.01.2018 13:00 - 06.01.2018 14:00 (CET),286,0,0,2498,0,216,0,0,0,1910,6131,2173,0,55789,0,0,1110,257,0,1130
France (FR),06.01.2018 14:00 - 06.01.2018 15:00 (CET),293,0,0,2454,0,216,0,0,0,568,6191,1936,0,55599,0,0,901,260,0,1232
France (FR),06.01.2018 15:00 - 06.01.2018 16:00 (CET),295,0,0,2406,0,215,0,0,0,90,6197,1870,0,55304,0,0,522,258,0,1447
France (FR),06.01.2018 16:00 - 06.01.2018 17:00 (CET),296,0,0,2405,0,215,0,0,0,280,6170,1901,0,55305,0,0,192,260,0,1691
France (FR),06.01.2018 17:00 - 06.01.2018 18:00 (CET),295,0,0,2406,0,215,0,0,0,1553,6187,2093,0,55332,0,0,64,262,0,1927
France (FR),06.01.2018 18:00 - 06.01.2018 19:00 (CET),296,0,0,2578,0,216,0,0,0,2521,6202,2377,0,55225,0,0,0,262,0,2387
France (FR),06.01.2018 19:00 - 06.01.2018 20:00 (CET),295,0,0,3013,0,217,0,0,0,2288,6220,2154,0,55480,0,0,0,260,0,2766
France (FR),06.01.2018 20:00 - 06.01.2018 21:00 (CET),296,0,0,2538,0,216,0,0,0,1348,6112,1991,0,55406,0,0,0,255,0,3257
France (FR),06.01.2018 21:00 - 06.01.2018 22:00 (CET),297,0,0,2409,0,216,0,0,0,424,5975,1870,0,54011,0,0,0,256,0,3814
France (FR),06.01.2018 22:00 - 06.01.2018 23:00 (CET),296,0,0,2398,0,216,0,0,0,326,5894,1777,0,53724,0,0,0,246,0,4244
France (FR),06.01.2018 23:00 - 07.01.2018 00:00 (CET),295,0,0,2394,0,217,0,0,0,500,5872,1949,0,53692,0,0,0,248,0,4649
France (FR),07.01.2018 00:00 - 07.01.2018 01:00 (CET),295,0,0,2392,0,199,0,0,0,822,5829,1999,0,51990,0,0,0,250,0,5083
France (FR),07.01.2018 01:00 - 07.01.2018 02:00 (CET),295,0,0,2395,0,198,0,0,0,2343,5698,1599,0,50572,0,0,0,252,0,5674
France (FR),07.01.2018 02:00 - 07.01.2018 03:00 (CET),295,0,0,2409,0,198,0,0,0,2828,5863,1433,0,49291,0,0,0,252,0,6414
France (FR),07.01.2018 03:00 - 07.01.2018 04:00 (CET),296,0,0,2366,0,200,0,0,0,3176,5878,1312,0,48151,0,0,0,256,0,6880
France (FR),07.01.2018 04:00 - 07.01.2018 05:00 (CET),297,0,0,2354,0,200,0,0,0,3325,5881,1331,0,47800,0,0,0,261,0,7358
France (FR),07.01.2018 05:00 - 07.01.2018 06:00 (CET),297,0,0,2350,0,200,0,0,0,3444,5891,1339,0,48001,0,0,0,262,0,7640
