Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Serbia (RS),12.03.2018 09:00 - 12.03.2018 10:00 (CET),10,2506,0,2,0,0,0,0,0,0,1637,28,0,0,20,0,0,0,0,0
Serbia (RS),12.03.2018 10:00 - 12.03.2018 11:00 (CET),10,2498,0,2,0,0,0,0,0,0,1629,23,0,0,20,0,0,0,0,0
Serbia (RS),12.03.2018 11:00 - 12.03.2018 12:00 (CET),10,2519,0,2,0,0,0,0,0,0,1560,23,0,0,20,0,0,0,0,0
Serbia (RS),12.03.2018 12:00 - 12.03.2018 13:00 (CET),10,2249,0,2,0,0,0,0,0,0,1680,23,0,0,20,0,0,0,0,0
Serbia (RS),12.03.2018 13:00 - 12.03.2018 14:00 (CET),10,2065,0,2,0,0,0,0,0,194,1753,23,0,0,20,0,0,0,0,0
Serbia (RS),12.03.2018 14:00 - 12.03.2018 15:00 (CET),10,2129,0,2,0,0,0,0,0,152,1768,23,0,0,20,0,0,0,0,0
Serbia (RS),12.03.2018 15:00 - 12.03.2018 16:00 (CET),10,2135,0,2,0,0,0,0,0,110,1773,24,0,0,20,0,0,0,0,0
Serbia (RS),12.03.2018 16:00 - 12.03.2018 17:00 (CET),10,2112,0,2,0,0,0,0,0,68,1768,33,0,0,20,0,0,0,0,0
Serbia (RS),12.03.2018 17:00 - 12.03.2018 18:00 (CET),10,2219,0,2,0,0,0,0,0,24,1816,145,0,0,20,0,0,0,0,0
Serbia (RS),12.03.2018 18:00 - 12.03.2018 19:00 (CET),10,2236,0,2,0,0,0,0,0,252,1801,322,0,0,20,0,0,0,0,0
Serbia (RS),12.03.2018 19:00 - 12.03.2018 20:00 (CET),10,2281,0,2,0,0,0,0,0,285,1764,325,0,0,20,0,0,0,0,0
Serbia (RS),12.03.2018 20:00 - 12.03.2018 21:00 (CET),10,2301,0,2,0,0,0,0,0,219,1736,270,0,0,20,0,0,0,0,0
Serbia (RS),12.03.2018 21:00 - 12.03.2018 22:00 (CET),10,2334,0,2,0,0,0,0,0,41,1741,234,0,0,20,0,0,0,0,0
Serbia (RS),12.03.2018 22:00 - 12.03.2018 23:00 (CET),10,2234,0,2,0,0,0,0,0,0,1808,198,0,0,20,0,0,0,0,0
Serbia (RS),12.03.2018 23:00 - 13.03.2018 00:00 (CET),10,2176,0,2,0,0,0,0,0,0,1810,144,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 00:00 - 13.03.2018 01:00 (CET),10,2038,0,2,0,0,0,0,0,0,1814,122,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 01:00 - 13.03.2018 02:00 (CET),10,2012,0,2,0,0,0,0,0,0,1629,30,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 02:00 - 13.03.2018 03:00 (CET),10,2020,0,2,0,0,0,0,0,0,1642,28,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 03:00 - 13.03.2018 04:00 (CET),10,2071,0,2,0,0,0,0,0,0,1430,29,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 04:00 - 13.03.2018 05:00 (CET),10,2103,0,2,0,0,0,0,0,0,1348,28,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 05:00 - 13.03.2018 06:00 (CET),10,2112,0,2,0,0,0,0,0,0,1534,28,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 06:00 - 13.03.2018 07:00 (CET),10,2054,0,2,0,0,0,0,0,0,1670,76,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 07:00 - 13.03.2018 08:00 (CET),10,2022,0,2,0,0,0,0,0,121,1751,263,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 08:00 - 13.03.2018 09:00 (CET),10,2024,0,2,0,0,0,0,0,204,1805,246,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 09:00 - 13.03.2018 10:00 (CET),10,2014,0,2,0,0,0,0,0,203,1775,259,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 10:00 - 13.03.2018 11:00 (CET),10,2036,0,2,0,0,0,0,0,175,1690,249,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 11:00 - 13.03.2018 12:00 (CET),10,2103,0,2,0,0,0,0,0,135,1764,288,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 12:00 - 13.03.2018 13:00 (CET),10,1977,0,2,0,0,0,0,0,94,1784,199,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 13:00 - 13.03.2018 14:00 (CET),10,1886,0,2,0,0,0,0,0,208,1755,176,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 14:00 - 13.03.2018 15:00 (CET),10,1929,0,2,0,0,0,0,0,207,1725,83,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 15:00 - 13.03.2018 16:00 (CET),10,1921,0,2,0,0,0,0,0,207,1766,46,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 16:00 - 13.03.2018 17:00 (CET),10,1907,0,2,0,0,0,0,0,335,1626,76,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 17:00 - 13.03.2018 18:00 (CET),10,1983,0,2,0,0,0,0,0,422,1673,107,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 18:00 - 13.03.2018 19:00 (CET),10,2092,0,2,0,0,0,0,0,530,1809,190,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 19:00 - 13.03.2018 20:00 (CET),10,2182,0,2,0,0,0,0,0,515,1794,196,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 20:00 - 13.03.2018 21:00 (CET),10,2458,0,2,0,0,0,0,0,197,1779,172,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 21:00 - 13.03.2018 22:00 (CET),10,2714,0,2,0,0,0,0,0,0,1662,110,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 22:00 - 13.03.2018 23:00 (CET),10,2731,0,2,0,0,0,0,0,0,1755,86,0,0,20,0,0,0,0,0
Serbia (RS),13.03.2018 23:00 - 14.03.2018 00:00 (CET),10,2645,0,2,0,0,0,0,0,0,1722,115,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 00:00 - 14.03.2018 01:00 (CET),10,2506,0,2,0,0,0,0,0,0,1754,95,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 01:00 - 14.03.2018 02:00 (CET),10,2479,0,2,0,0,0,0,0,0,1622,74,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 02:00 - 14.03.2018 03:00 (CET),10,2509,0,2,0,0,0,0,0,0,1472,83,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 03:00 - 14.03.2018 04:00 (CET),10,2447,0,2,0,0,0,0,0,0,1614,46,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 04:00 - 14.03.2018 05:00 (CET),10,2406,0,2,0,0,0,0,0,0,1630,28,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 05:00 - 14.03.2018 06:00 (CET),10,2412,0,2,0,0,0,0,0,0,1625,28,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 06:00 - 14.03.2018 07:00 (CET),10,2474,0,2,0,0,0,0,0,0,1777,96,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 07:00 - 14.03.2018 08:00 (CET),10,2521,0,2,0,0,0,0,0,192,1814,217,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 08:00 - 14.03.2018 09:00 (CET),10,2546,0,2,0,0,0,0,0,202,1857,190,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 09:00 - 14.03.2018 10:00 (CET),10,2566,0,2,0,0,0,0,0,202,1820,167,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 10:00 - 14.03.2018 11:00 (CET),10,2605,0,2,0,0,0,0,0,177,1786,168,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 11:00 - 14.03.2018 12:00 (CET),10,2628,0,2,0,0,0,0,0,158,1806,183,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 12:00 - 14.03.2018 13:00 (CET),10,2615,0,2,0,0,0,0,0,139,1806,197,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 13:00 - 14.03.2018 14:00 (CET),10,2574,0,2,0,0,0,0,0,120,1825,180,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 14:00 - 14.03.2018 15:00 (CET),10,2563,0,2,0,0,0,0,0,101,1840,169,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 15:00 - 14.03.2018 16:00 (CET),10,2566,0,2,0,0,0,0,0,82,1812,194,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 16:00 - 14.03.2018 17:00 (CET),10,2639,0,2,0,0,0,0,0,61,1776,185,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 17:00 - 14.03.2018 18:00 (CET),10,2617,0,2,0,0,0,0,0,293,1740,172,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 18:00 - 14.03.2018 19:00 (CET),10,2643,0,2,0,0,0,0,0,465,1749,163,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 19:00 - 14.03.2018 20:00 (CET),10,2696,0,2,0,0,0,0,0,410,1760,160,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 20:00 - 14.03.2018 21:00 (CET),10,2758,0,2,0,0,0,0,0,379,1771,161,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 21:00 - 14.03.2018 22:00 (CET),10,2686,0,2,0,0,0,0,0,205,1820,159,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 22:00 - 14.03.2018 23:00 (CET),10,2618,0,2,0,0,0,0,0,204,1823,140,0,0,20,0,0,0,0,0
Serbia (RS),14.03.2018 23:00 - 15.03.2018 00:00 (CET),10,2520,0,2,0,0,0,0,0,125,1827,136,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 00:00 - 15.03.2018 01:00 (CET),10,2528,0,2,0,0,0,0,0,0,1722,64,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 01:00 - 15.03.2018 02:00 (CET),10,2471,0,2,0,0,0,0,0,0,1771,130,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 02:00 - 15.03.2018 03:00 (CET),10,2484,0,2,0,0,0,0,0,0,1671,138,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 03:00 - 15.03.2018 04:00 (CET),10,2494,0,2,0,0,0,0,0,0,1676,86,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 04:00 - 15.03.2018 05:00 (CET),10,2478,0,2,0,0,0,0,0,0,1678,84,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 05:00 - 15.03.2018 06:00 (CET),10,2509,0,2,0,0,0,0,0,0,1679,78,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 06:00 - 15.03.2018 07:00 (CET),10,2498,0,2,0,0,0,0,0,0,1779,95,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 07:00 - 15.03.2018 08:00 (CET),10,2482,0,2,0,0,0,0,0,0,1829,97,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 08:00 - 15.03.2018 09:00 (CET),10,2474,0,2,0,0,0,0,0,0,1800,82,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 09:00 - 15.03.2018 10:00 (CET),10,2474,0,2,0,0,0,0,0,0,1820,115,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 10:00 - 15.03.2018 11:00 (CET),10,2485,0,2,0,0,0,0,0,0,1815,125,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 11:00 - 15.03.2018 12:00 (CET),10,2448,0,2,0,0,0,0,0,0,1758,104,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 12:00 - 15.03.2018 13:00 (CET),10,2501,0,2,0,0,0,0,0,0,1813,126,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 13:00 - 15.03.2018 14:00 (CET),10,2521,0,2,0,0,0,0,0,0,1762,75,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 14:00 - 15.03.2018 15:00 (CET),10,2611,0,2,0,0,0,0,0,0,1561,90,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 15:00 - 15.03.2018 16:00 (CET),10,2710,0,2,0,0,0,0,0,0,1458,42,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 16:00 - 15.03.2018 17:00 (CET),10,2777,0,2,0,0,0,0,0,0,1749,82,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 17:00 - 15.03.2018 18:00 (CET),10,2769,0,2,0,0,0,0,0,0,1828,155,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 18:00 - 15.03.2018 19:00 (CET),10,2836,0,2,0,0,0,0,0,0,1829,200,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 19:00 - 15.03.2018 20:00 (CET),10,2821,0,2,0,0,0,0,0,0,1830,217,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 20:00 - 15.03.2018 21:00 (CET),10,2830,0,2,0,0,0,0,0,0,1828,231,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 21:00 - 15.03.2018 22:00 (CET),10,2859,0,2,0,0,0,0,0,0,1799,116,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 22:00 - 15.03.2018 23:00 (CET),10,2872,0,2,0,0,0,0,0,0,1756,96,0,0,20,0,0,0,0,0
Serbia (RS),15.03.2018 23:00 - 16.03.2018 00:00 (CET),10,2889,0,2,0,0,0,0,0,0,1818,105,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 00:00 - 16.03.2018 01:00 (CET),10,2849,0,2,0,0,0,0,0,0,1824,105,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 01:00 - 16.03.2018 02:00 (CET),10,2847,0,2,0,0,0,0,0,0,1773,80,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 02:00 - 16.03.2018 03:00 (CET),10,2845,0,2,0,0,0,0,0,0,1660,80,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 03:00 - 16.03.2018 04:00 (CET),10,2853,0,2,0,0,0,0,0,0,1579,26,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 04:00 - 16.03.2018 05:00 (CET),10,2843,0,2,0,0,0,0,0,0,1637,26,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 05:00 - 16.03.2018 06:00 (CET),10,2839,0,2,0,0,0,0,0,0,1695,26,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 06:00 - 16.03.2018 07:00 (CET),10,2861,0,2,0,0,0,0,0,0,1783,60,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 07:00 - 16.03.2018 08:00 (CET),10,2859,0,2,0,0,0,0,0,0,1796,103,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 08:00 - 16.03.2018 09:00 (CET),10,2876,0,2,0,0,0,0,0,0,1829,151,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 09:00 - 16.03.2018 10:00 (CET),10,2878,0,2,0,0,0,0,0,0,1829,193,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 10:00 - 16.03.2018 11:00 (CET),10,2853,0,2,0,0,0,0,0,0,1827,186,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 11:00 - 16.03.2018 12:00 (CET),10,2840,0,2,0,0,0,0,0,0,1823,268,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 12:00 - 16.03.2018 13:00 (CET),10,2785,0,2,0,0,0,0,0,0,1819,310,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 13:00 - 16.03.2018 14:00 (CET),10,2834,0,2,0,0,0,0,0,0,1809,242,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 14:00 - 16.03.2018 15:00 (CET),10,2778,0,2,0,0,0,0,0,0,1807,117,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 15:00 - 16.03.2018 16:00 (CET),10,2844,0,2,0,0,0,0,0,0,1802,57,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 16:00 - 16.03.2018 17:00 (CET),10,2856,0,2,0,0,0,0,0,0,1800,112,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 17:00 - 16.03.2018 18:00 (CET),10,2829,0,2,0,0,0,0,0,0,1797,224,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 18:00 - 16.03.2018 19:00 (CET),10,2858,0,2,0,0,0,0,0,0,1790,260,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 19:00 - 16.03.2018 20:00 (CET),10,2830,0,2,0,0,0,0,0,0,1753,104,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 20:00 - 16.03.2018 21:00 (CET),10,2817,0,2,0,0,0,0,0,0,1683,114,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 21:00 - 16.03.2018 22:00 (CET),10,2798,0,2,0,0,0,0,0,0,1767,120,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 22:00 - 16.03.2018 23:00 (CET),10,2791,0,2,0,0,0,0,0,0,1768,169,0,0,20,0,0,0,0,0
Serbia (RS),16.03.2018 23:00 - 17.03.2018 00:00 (CET),10,2588,0,2,0,0,0,0,0,0,1813,148,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 00:00 - 17.03.2018 01:00 (CET),10,2761,0,2,0,0,0,0,0,0,1786,85,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 01:00 - 17.03.2018 02:00 (CET),10,2753,0,2,0,0,0,0,0,0,1771,36,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 02:00 - 17.03.2018 03:00 (CET),10,2645,0,2,0,0,0,0,0,0,1505,21,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 03:00 - 17.03.2018 04:00 (CET),10,2633,0,2,0,0,0,0,0,0,1524,21,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 04:00 - 17.03.2018 05:00 (CET),10,2618,0,2,0,0,0,0,0,0,1489,21,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 05:00 - 17.03.2018 06:00 (CET),10,2639,0,2,0,0,0,0,0,0,1564,21,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 06:00 - 17.03.2018 07:00 (CET),10,2717,0,2,0,0,0,0,0,0,1642,67,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 07:00 - 17.03.2018 08:00 (CET),10,2731,0,2,0,0,0,0,0,0,1854,90,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 08:00 - 17.03.2018 09:00 (CET),10,2851,0,2,0,0,0,0,0,0,1843,215,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 09:00 - 17.03.2018 10:00 (CET),10,2831,0,2,0,0,0,0,0,0,1845,213,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 10:00 - 17.03.2018 11:00 (CET),10,2697,0,2,0,0,0,0,0,0,1847,302,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 11:00 - 17.03.2018 12:00 (CET),10,2688,0,2,0,0,0,0,0,0,1844,153,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 12:00 - 17.03.2018 13:00 (CET),10,2674,0,2,0,0,0,0,0,0,1838,135,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 13:00 - 17.03.2018 14:00 (CET),10,2736,0,2,0,0,0,0,0,0,1798,102,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 14:00 - 17.03.2018 15:00 (CET),10,2827,0,2,0,0,0,0,0,0,1820,166,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 15:00 - 17.03.2018 16:00 (CET),10,2836,0,2,0,0,0,0,0,0,1826,148,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 16:00 - 17.03.2018 17:00 (CET),10,2844,0,2,0,0,0,0,0,0,1794,112,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 17:00 - 17.03.2018 18:00 (CET),10,2825,0,2,0,0,0,0,0,0,1742,115,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 18:00 - 17.03.2018 19:00 (CET),10,2860,0,2,0,0,0,0,0,0,1819,163,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 19:00 - 17.03.2018 20:00 (CET),10,2844,0,2,0,0,0,0,0,0,1814,105,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 20:00 - 17.03.2018 21:00 (CET),10,2870,0,2,0,0,0,0,0,0,1761,93,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 21:00 - 17.03.2018 22:00 (CET),10,2884,0,2,0,0,0,0,0,0,1815,75,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 22:00 - 17.03.2018 23:00 (CET),10,2829,0,2,0,0,0,0,0,0,1788,33,0,0,20,0,0,0,0,0
Serbia (RS),17.03.2018 23:00 - 18.03.2018 00:00 (CET),10,2709,0,2,0,0,0,0,0,0,1820,37,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 00:00 - 18.03.2018 01:00 (CET),10,2626,0,2,0,0,0,0,0,0,1835,72,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 01:00 - 18.03.2018 02:00 (CET),10,2634,0,2,0,0,0,0,0,0,1676,20,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 02:00 - 18.03.2018 03:00 (CET),10,2642,0,2,0,0,0,0,0,0,1416,20,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 03:00 - 18.03.2018 04:00 (CET),10,2652,0,2,0,0,0,0,0,0,1322,20,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 04:00 - 18.03.2018 05:00 (CET),10,2645,0,2,0,0,0,0,0,0,1238,20,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 05:00 - 18.03.2018 06:00 (CET),10,2646,0,2,0,0,0,0,0,0,1253,20,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 06:00 - 18.03.2018 07:00 (CET),10,2640,0,2,0,0,0,0,0,0,1387,20,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 07:00 - 18.03.2018 08:00 (CET),10,2645,0,2,0,0,0,0,0,0,1619,23,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 08:00 - 18.03.2018 09:00 (CET),10,2713,0,2,0,0,0,0,0,0,1865,100,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 09:00 - 18.03.2018 10:00 (CET),10,2824,0,2,0,0,0,0,0,0,1892,184,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 10:00 - 18.03.2018 11:00 (CET),10,2790,0,2,0,0,0,0,0,0,1891,249,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 11:00 - 18.03.2018 12:00 (CET),10,2808,0,2,0,0,0,0,0,0,1881,301,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 12:00 - 18.03.2018 13:00 (CET),10,2834,0,2,0,0,0,0,0,0,1873,307,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 13:00 - 18.03.2018 14:00 (CET),10,2820,0,2,0,0,0,0,0,0,1857,264,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 14:00 - 18.03.2018 15:00 (CET),10,2821,0,2,0,0,0,0,0,0,1831,172,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 15:00 - 18.03.2018 16:00 (CET),10,2822,0,2,0,0,0,0,0,0,1778,90,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 16:00 - 18.03.2018 17:00 (CET),10,2839,0,2,0,0,0,0,0,0,1767,102,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 17:00 - 18.03.2018 18:00 (CET),10,2869,0,2,0,0,0,0,0,0,1818,135,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 18:00 - 18.03.2018 19:00 (CET),10,2880,0,2,0,0,0,0,0,0,1804,215,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 19:00 - 18.03.2018 20:00 (CET),10,2893,0,2,0,0,0,0,0,0,1793,232,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 20:00 - 18.03.2018 21:00 (CET),10,2877,0,2,0,0,0,0,0,0,1789,280,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 21:00 - 18.03.2018 22:00 (CET),10,2842,0,2,0,0,0,0,0,0,1780,237,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 22:00 - 18.03.2018 23:00 (CET),10,2808,0,2,0,0,0,0,0,0,1781,231,0,0,20,0,0,0,0,0
Serbia (RS),18.03.2018 23:00 - 19.03.2018 00:00 (CET),10,2696,0,2,0,0,0,0,0,0,1779,173,0,0,20,0,0,0,0,0
Serbia (RS),19.03.2018 00:00 - 19.03.2018 01:00 (CET),10,2560,0,2,0,0,0,0,0,0,1777,123,0,0,20,0,0,0,0,0
Serbia (RS),19.03.2018 01:00 - 19.03.2018 02:00 (CET),10,2540,0,2,0,0,0,0,0,0,1720,111,0,0,20,0,0,0,0,0
Serbia (RS),19.03.2018 02:00 - 19.03.2018 03:00 (CET),10,2582,0,2,0,0,0,0,0,0,1617,93,0,0,20,0,0,0,0,0
Serbia (RS),19.03.2018 03:00 - 19.03.2018 04:00 (CET),10,2605,0,2,0,0,0,0,0,0,1545,130,0,0,20,0,0,0,0,0
Serbia (RS),19.03.2018 04:00 - 19.03.2018 05:00 (CET),10,2621,0,2,0,0,0,0,0,0,1583,122,0,0,20,0,0,0,0,0
Serbia (RS),19.03.2018 05:00 - 19.03.2018 06:00 (CET),10,2634,0,2,0,0,0,0,0,0,1570,103,0,0,20,0,0,0,0,0
Serbia (RS),19.03.2018 06:00 - 19.03.2018 07:00 (CET),10,2843,0,2,0,0,0,0,0,0,1629,122,0,0,20,0,0,0,0,0
Serbia (RS),19.03.2018 07:00 - 19.03.2018 08:00 (CET),10,2982,0,2,0,0,0,0,0,91,1732,273,0,0,20,0,0,0,0,0
Serbia (RS),19.03.2018 08:00 - 19.03.2018 09:00 (CET),10,2991,0,2,0,0,0,0,0,199,1726,268,0,0,20,0,0,0,0,0
Serbia (RS),19.03.2018 09:00 - 19.03.2018 10:00 (CET),10,2981,0,2,0,0,0,0,0,199,1717,265,0,0,20,0,0,0,0,0
Serbia (RS),19.03.2018 10:00 - 19.03.2018 11:00 (CET),10,2998,0,2,0,0,0,0,0,200,1709,267,0,0,20,0,0,0,0,0
Serbia (RS),19.03.2018 11:00 - 19.03.2018 12:00 (CET),10,2992,0,2,0,0,0,0,0,199,1702,254,0,0,20,0,0,0,0,0
Serbia (RS),19.03.2018 12:00 - 19.03.2018 13:00 (CET),10,2942,0,2,0,0,0,0,0,274,1688,298,0,0,20,0,0,0,0,0
Serbia (RS),19.03.2018 13:00 - 19.03.2018 14:00 (CET),10,2996,0,2,0,0,0,0,0,233,1683,253,0,0,21,0,0,0,0,0
