Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Lithuania (LT),06.01.2018 17:00 - 06.01.2018 18:00 (CET),52,0,0,46,0,0,0,0,0,35,105,0,0,0,19,0,0,18,0,99
Lithuania (LT),06.01.2018 18:00 - 06.01.2018 19:00 (CET),52,0,0,46,0,0,0,0,0,45,101,0,0,0,19,0,0,18,0,91
Lithuania (LT),06.01.2018 19:00 - 06.01.2018 20:00 (CET),52,0,0,46,0,0,0,0,0,55,97,0,0,0,18,0,0,18,0,77
Lithuania (LT),06.01.2018 20:00 - 06.01.2018 21:00 (CET),52,0,0,46,0,0,0,0,0,66,97,0,0,0,19,0,0,18,0,65
Lithuania (LT),06.01.2018 21:00 - 06.01.2018 22:00 (CET),52,0,0,46,0,0,0,0,0,53,33,0,0,0,19,0,0,19,0,65
Lithuania (LT),06.01.2018 22:00 - 06.01.2018 23:00 (CET),51,0,0,46,0,0,0,0,0,3,51,0,0,0,19,0,0,19,0,85
Lithuania (LT),06.01.2018 23:00 - 07.01.2018 00:00 (CET),51,0,0,46,0,0,0,0,0,15,74,0,0,0,19,0,0,18,0,111
Lithuania (LT),07.01.2018 00:00 - 07.01.2018 01:00 (CET),51,0,0,46,0,0,0,0,0,27,58,0,0,0,19,0,0,19,0,135
Lithuania (LT),07.01.2018 01:00 - 07.01.2018 02:00 (CET),51,0,0,46,0,0,0,0,0,39,33,0,0,0,19,0,0,19,0,180
Lithuania (LT),07.01.2018 02:00 - 07.01.2018 03:00 (CET),51,0,0,46,0,0,0,0,0,372,33,0,0,0,19,0,0,18,0,152
Lithuania (LT),07.01.2018 03:00 - 07.01.2018 04:00 (CET),51,0,0,46,0,0,0,0,0,375,33,0,0,0,20,0,0,18,0,154
Lithuania (LT),07.01.2018 04:00 - 07.01.2018 05:00 (CET),51,0,0,47,0,0,0,0,0,42,33,0,0,0,20,0,0,18,0,149
Lithuania (LT),07.01.2018 05:00 - 07.01.2018 06:00 (CET),52,0,0,47,0,0,0,0,0,0,33,0,0,0,19,0,0,18,0,144
Lithuania (LT),07.01.2018 06:00 - 07.01.2018 07:00 (CET),52,0,0,47,0,0,0,0,0,0,33,0,0,0,19,0,0,18,0,139
Lithuania (LT),07.01.2018 07:00 - 07.01.2018 08:00 (CET),52,0,0,47,0,0,0,0,0,0,33,0,0,0,19,0,0,19,0,139
Lithuania (LT),07.01.2018 08:00 - 07.01.2018 09:00 (CET),53,0,0,47,0,0,0,0,0,0,97,0,0,0,19,0,3,18,0,155
