Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
BZN|GB,07.04.2018 01:30 - 07.04.2018 02:00 (CET),1818,0,0,8444,232,0,0,0,0,0,192,0,0,7491,130,0,0,0,2024,3946
BZN|GB,07.04.2018 02:00 - 07.04.2018 02:30 (CET),1869,0,0,8597,228,0,0,0,0,0,167,0,0,7492,130,0,0,0,104,1488
BZN|GB,07.04.2018 02:30 - 07.04.2018 03:00 (CET),2077,0,0,9037,230,0,0,0,0,0,165,0,0,7502,130,0,0,0,1782,3844
BZN|GB,07.04.2018 03:00 - 07.04.2018 03:30 (CET),2043,0,0,9743,230,0,0,0,0,0,167,0,0,7496,90,0,0,0,1626,3845
BZN|GB,07.04.2018 03:30 - 07.04.2018 04:00 (CET),2013,0,0,9567,229,0,0,0,0,0,165,0,0,7504,90,0,0,0,1419,4031
BZN|GB,07.04.2018 04:00 - 07.04.2018 04:30 (CET),1905,0,0,9361,2,0,0,0,0,0,170,0,0,7485,90,0,0,0,1244,4013
BZN|GB,07.04.2018 04:30 - 07.04.2018 05:00 (CET),1786,0,0,9298,0,0,0,0,0,0,165,0,0,7497,90,0,0,0,1217,4228
BZN|GB,07.04.2018 05:00 - 07.04.2018 05:30 (CET),1802,0,0,9356,0,0,0,0,0,0,169,0,0,7482,90,0,0,0,1086,4119
BZN|GB,07.04.2018 05:30 - 07.04.2018 06:00 (CET),1898,0,0,9790,0,0,0,0,0,0,186,0,0,7485,89,0,0,0,956,3693
BZN|GB,07.04.2018 06:00 - 07.04.2018 06:30 (CET),1858,0,0,9731,0,0,0,0,0,0,183,0,0,7489,90,0,0,0,1053,3670
BZN|GB,07.04.2018 06:30 - 07.04.2018 07:00 (CET),2121,0,0,10245,0,0,0,0,0,0,192,0,0,7490,114,0,0,0,915,3385
BZN|GB,07.04.2018 07:00 - 07.04.2018 07:30 (CET),2142,0,0,11004,0,0,0,0,0,0,226,0,0,7482,113,0,2,0,1008,2987
BZN|GB,07.04.2018 07:30 - 07.04.2018 08:00 (CET),2094,0,0,11223,0,0,0,0,0,0,240,0,0,7486,128,0,22,0,982,2860
BZN|GB,07.04.2018 08:00 - 07.04.2018 08:30 (CET),2020,0,0,12517,0,0,0,0,0,177,285,0,0,7473,130,0,136,0,884,2620
BZN|GB,07.04.2018 08:30 - 07.04.2018 09:00 (CET),1892,0,0,14498,0,0,0,0,0,227,309,0,0,7494,131,0,289,0,993,2444
BZN|GB,07.04.2018 09:00 - 07.04.2018 09:30 (CET),1967,0,0,16173,0,0,0,0,0,471,389,0,0,7478,129,0,565,0,861,2334
BZN|GB,07.04.2018 09:30 - 07.04.2018 10:00 (CET),2078,0,0,17455,0,0,0,0,0,597,406,0,0,7485,129,0,726,0,884,2179
BZN|GB,07.04.2018 10:00 - 07.04.2018 10:30 (CET),2117,0,0,18609,19,0,0,0,0,488,530,0,0,7485,128,0,978,0,960,1921
BZN|GB,07.04.2018 10:30 - 07.04.2018 11:00 (CET),2112,0,0,18814,277,0,0,0,0,603,521,0,0,7494,130,0,1200,0,850,1903
BZN|GB,07.04.2018 11:00 - 07.04.2018 11:30 (CET),2113,0,0,18856,388,0,0,0,0,475,521,0,0,7490,129,0,1560,0,845,1893
BZN|GB,07.04.2018 11:30 - 07.04.2018 12:00 (CET),2144,0,0,18750,432,0,0,0,0,826,540,0,0,7488,129,0,2070,0,847,1706
BZN|GB,07.04.2018 12:00 - 07.04.2018 12:30 (CET),2143,0,0,18782,458,0,0,0,0,338,413,0,0,7494,130,0,2480,0,992,1544
BZN|GB,07.04.2018 12:30 - 07.04.2018 13:00 (CET),2110,0,0,18692,457,0,0,0,0,348,303,0,0,7482,127,0,2790,0,1101,1500
BZN|GB,07.04.2018 13:00 - 07.04.2018 13:30 (CET),2075,0,0,18424,459,0,0,0,0,322,251,0,0,7489,130,0,3000,0,1187,1418
BZN|GB,07.04.2018 13:30 - 07.04.2018 14:00 (CET),2080,0,0,18063,438,0,0,0,0,304,213,0,0,7497,128,0,3080,0,1329,1337
BZN|GB,07.04.2018 14:00 - 07.04.2018 14:30 (CET),2049,0,0,17681,360,0,0,0,0,388,191,0,0,7474,130,0,3050,0,1235,1181
BZN|GB,07.04.2018 14:30 - 07.04.2018 15:00 (CET),2018,0,0,17440,349,0,0,0,0,385,182,0,0,7482,128,0,2930,0,1228,1163
BZN|GB,07.04.2018 15:00 - 07.04.2018 15:30 (CET),1935,0,0,16929,299,0,0,0,0,301,184,0,0,7489,130,0,3281,0,1248,1147
BZN|GB,07.04.2018 15:30 - 07.04.2018 16:00 (CET),1950,0,0,16437,345,0,0,0,0,301,188,0,0,7486,129,0,2810,0,1477,1199
BZN|GB,07.04.2018 16:00 - 07.04.2018 16:30 (CET),1976,0,0,16134,301,0,0,0,0,152,197,0,0,7488,128,0,2510,0,1534,1158
BZN|GB,07.04.2018 16:30 - 07.04.2018 17:00 (CET),2021,0,0,16021,299,0,0,0,0,339,197,0,0,7486,129,0,2180,0,1572,1145
BZN|GB,07.04.2018 17:00 - 07.04.2018 17:30 (CET),2052,0,0,16290,301,0,0,0,0,318,223,0,0,7489,126,0,1840,0,1720,1176
BZN|GB,07.04.2018 17:30 - 07.04.2018 18:00 (CET),2108,0,0,17294,300,0,0,0,0,333,249,0,0,7493,126,0,1510,0,1701,1180
BZN|GB,07.04.2018 18:00 - 07.04.2018 18:30 (CET),2091,0,0,18241,299,0,0,0,0,494,274,0,0,7484,125,0,1130,0,1842,1144
BZN|GB,07.04.2018 18:30 - 07.04.2018 19:00 (CET),2135,0,0,18975,470,0,0,0,0,445,409,0,0,7496,125,0,828,0,1685,1111
BZN|GB,07.04.2018 19:00 - 07.04.2018 19:30 (CET),2141,0,0,19063,493,0,0,0,0,301,565,0,0,7494,124,0,597,0,1637,1090
BZN|GB,07.04.2018 19:30 - 07.04.2018 20:00 (CET),2140,0,0,19294,489,0,0,0,0,322,604,0,0,7488,125,0,297,0,1518,1065
BZN|GB,07.04.2018 20:00 - 07.04.2018 20:30 (CET),2145,0,0,18981,490,0,0,0,0,601,605,0,0,7495,124,0,115,0,1447,1024
BZN|GB,07.04.2018 20:30 - 07.04.2018 21:00 (CET),2149,0,0,18561,490,0,0,0,0,1041,606,0,0,7485,126,0,10,0,1367,1010
BZN|GB,07.04.2018 21:00 - 07.04.2018 21:30 (CET),2148,0,0,19207,487,0,0,0,0,901,606,0,0,7500,125,0,0,0,1231,910
BZN|GB,07.04.2018 21:30 - 07.04.2018 22:00 (CET),2145,0,0,19177,494,0,0,0,0,601,605,0,0,7504,125,0,0,0,1178,887
BZN|GB,07.04.2018 22:00 - 07.04.2018 22:30 (CET),2145,0,0,18621,431,0,0,0,0,601,531,0,0,7491,126,0,0,0,1186,827
BZN|GB,07.04.2018 22:30 - 07.04.2018 23:00 (CET),2137,0,0,17998,432,0,0,0,0,312,286,0,0,7493,126,0,0,0,1230,786
BZN|GB,07.04.2018 23:00 - 07.04.2018 23:30 (CET),2147,0,0,17248,214,0,0,0,0,318,234,0,0,7491,126,0,0,0,1009,718
BZN|GB,07.04.2018 23:30 - 08.04.2018 00:00 (CET),2144,0,0,16265,0,0,0,0,0,522,252,0,0,7483,126,0,0,0,832,681
BZN|GB,08.04.2018 00:00 - 08.04.2018 00:30 (CET),2147,0,0,15363,0,0,0,0,0,303,273,0,0,7488,126,0,0,0,668,649
BZN|GB,08.04.2018 00:30 - 08.04.2018 01:00 (CET),2134,0,0,13970,0,0,0,0,0,84,269,0,0,7494,126,0,0,0,611,604
BZN|GB,08.04.2018 01:00 - 08.04.2018 01:30 (CET),2050,0,0,13250,0,0,0,0,0,102,271,0,0,7494,126,0,0,0,510,570
BZN|GB,08.04.2018 01:30 - 08.04.2018 02:00 (CET),2114,0,0,13471,0,0,0,0,0,120,259,0,0,7486,126,0,0,0,426,583
BZN|GB,08.04.2018 02:00 - 08.04.2018 02:30 (CET),2109,0,0,13285,0,0,0,0,0,149,245,0,0,7497,126,0,0,0,234,566
BZN|GB,08.04.2018 02:30 - 08.04.2018 03:00 (CET),2088,0,0,13575,0,0,0,0,0,54,247,0,0,7483,126,0,0,0,169,562
BZN|GB,08.04.2018 03:00 - 08.04.2018 03:30 (CET),2144,0,0,13715,0,0,0,0,0,38,214,0,0,7478,126,0,0,0,150,528
BZN|GB,08.04.2018 03:30 - 08.04.2018 04:00 (CET),2117,0,0,13331,0,0,0,0,0,22,211,0,0,7484,126,0,0,0,112,543
BZN|GB,08.04.2018 04:00 - 08.04.2018 04:30 (CET),2144,0,0,13150,0,0,0,0,0,6,216,0,0,7489,125,0,0,0,81,494
BZN|GB,08.04.2018 04:30 - 08.04.2018 05:00 (CET),2119,0,0,12921,0,0,0,0,0,0,210,0,0,7499,126,0,0,0,20,333
BZN|GB,08.04.2018 05:00 - 08.04.2018 05:30 (CET),2075,0,0,12490,0,0,0,0,0,0,210,0,0,7499,125,0,0,0,17,313
BZN|GB,08.04.2018 05:30 - 08.04.2018 06:00 (CET),2047,0,0,12211,0,0,0,0,0,0,211,0,0,7491,127,0,0,0,96,436
BZN|GB,08.04.2018 06:00 - 08.04.2018 06:30 (CET),2105,0,0,12073,0,0,0,0,0,0,211,0,0,7501,126,0,0,0,147,404
BZN|GB,08.04.2018 06:30 - 08.04.2018 07:00 (CET),2092,0,0,12149,0,0,0,0,0,0,208,0,0,7494,126,0,0,0,152,443
BZN|GB,08.04.2018 07:00 - 08.04.2018 07:30 (CET),2029,0,0,12722,0,0,0,0,0,0,301,0,0,7478,126,0,2,0,14,293
BZN|GB,08.04.2018 07:30 - 08.04.2018 08:00 (CET),1996,0,0,13067,0,0,0,0,0,0,318,0,0,7478,126,0,10,0,108,461
BZN|GB,08.04.2018 08:00 - 08.04.2018 08:30 (CET),2082,0,0,13873,0,0,0,0,0,0,403,0,0,7464,124,0,102,0,114,425
BZN|GB,08.04.2018 08:30 - 08.04.2018 09:00 (CET),2058,0,0,14148,0,0,0,0,0,0,368,0,0,7458,125,0,271,0,102,415
BZN|GB,08.04.2018 09:00 - 08.04.2018 09:30 (CET),2072,0,0,14862,0,0,0,0,0,84,409,0,0,7442,125,0,343,0,96,405
BZN|GB,08.04.2018 09:30 - 08.04.2018 10:00 (CET),2076,0,0,15748,0,0,0,0,0,654,416,0,0,7436,126,0,770,0,127,403
BZN|GB,08.04.2018 10:00 - 08.04.2018 10:30 (CET),2077,0,0,17102,5,0,0,0,0,522,515,0,0,7430,122,0,1040,0,120,330
BZN|GB,08.04.2018 10:30 - 08.04.2018 11:00 (CET),2076,0,0,17937,279,0,0,0,0,606,620,0,0,7421,126,0,1410,0,103,330
BZN|GB,08.04.2018 11:00 - 08.04.2018 11:30 (CET),2074,0,0,18400,456,0,0,0,0,493,566,0,0,7421,126,0,1750,0,92,339
BZN|GB,08.04.2018 11:30 - 08.04.2018 12:00 (CET),2092,0,0,18768,490,0,0,0,0,522,542,0,0,7410,126,0,2120,0,101,346
BZN|GB,08.04.2018 12:00 - 08.04.2018 12:30 (CET),2112,0,0,19138,439,0,0,0,0,654,501,0,0,7404,131,0,2370,0,101,366
BZN|GB,08.04.2018 12:30 - 08.04.2018 13:00 (CET),2111,0,0,19413,487,0,0,0,0,603,486,0,0,7410,129,0,2610,0,77,370
BZN|GB,08.04.2018 13:00 - 08.04.2018 13:30 (CET),2148,0,0,19611,493,0,0,0,0,600,445,0,0,7391,131,0,2760,0,82,389
BZN|GB,08.04.2018 13:30 - 08.04.2018 14:00 (CET),2147,0,0,19615,487,0,0,0,0,359,444,0,0,7383,131,0,2930,0,103,404
BZN|GB,08.04.2018 14:00 - 08.04.2018 14:30 (CET),2146,0,0,19604,487,0,0,0,0,367,276,0,0,7371,131,0,3050,0,130,425
BZN|GB,08.04.2018 14:30 - 08.04.2018 15:00 (CET),2142,0,0,19525,487,0,0,0,0,309,181,0,0,7377,131,0,3090,0,186,430
BZN|GB,08.04.2018 15:00 - 08.04.2018 15:30 (CET),2145,0,0,19454,476,0,0,0,0,347,173,0,0,7358,131,0,2606,0,217,413
BZN|GB,08.04.2018 15:30 - 08.04.2018 16:00 (CET),2114,0,0,19384,268,0,0,0,0,304,174,0,0,7357,131,0,2820,0,163,410
BZN|GB,08.04.2018 16:00 - 08.04.2018 16:30 (CET),2113,0,0,19533,229,0,0,0,0,301,174,0,0,7340,131,0,2570,0,144,438
BZN|GB,08.04.2018 16:30 - 08.04.2018 17:00 (CET),2107,0,0,19582,231,0,0,0,0,346,175,0,0,7335,130,0,2340,0,136,479
BZN|GB,08.04.2018 17:00 - 08.04.2018 17:30 (CET),2053,0,0,20088,231,0,0,0,0,553,174,0,0,7312,131,0,2110,0,122,453
BZN|GB,08.04.2018 17:30 - 08.04.2018 18:00 (CET),2056,0,0,20608,400,0,0,0,0,362,174,0,0,7314,131,0,1810,0,110,441
BZN|GB,08.04.2018 18:00 - 08.04.2018 18:30 (CET),2055,0,0,21267,472,0,0,0,0,352,258,0,0,7299,128,0,1490,0,105,430
BZN|GB,08.04.2018 18:30 - 08.04.2018 19:00 (CET),2051,0,0,21242,488,0,0,0,0,615,537,0,0,7289,130,0,1210,0,83,471
BZN|GB,08.04.2018 19:00 - 08.04.2018 19:30 (CET),2056,0,0,21348,443,0,0,0,0,668,655,0,0,7284,129,0,923,0,80,434
BZN|GB,08.04.2018 19:30 - 08.04.2018 20:00 (CET),2095,0,0,21377,351,0,0,0,0,900,661,0,0,7284,128,0,613,0,73,411
BZN|GB,08.04.2018 20:00 - 08.04.2018 20:30 (CET),2076,0,0,21314,354,0,0,0,0,1044,659,0,0,7268,130,0,251,0,76,383
BZN|GB,08.04.2018 20:30 - 08.04.2018 21:00 (CET),2079,0,0,21284,470,0,0,0,0,902,659,0,0,7277,129,0,35,0,75,384
BZN|GB,08.04.2018 21:00 - 08.04.2018 21:30 (CET),2080,0,0,21510,490,0,0,0,0,1164,651,0,0,7253,128,0,2,0,112,374
BZN|GB,08.04.2018 21:30 - 08.04.2018 22:00 (CET),2078,0,0,21535,487,0,0,0,0,1383,640,0,0,7247,131,0,0,0,128,411
BZN|GB,08.04.2018 22:00 - 08.04.2018 22:30 (CET),2083,0,0,21082,491,0,0,0,0,1223,482,0,0,7245,131,0,0,0,128,373
BZN|GB,08.04.2018 22:30 - 08.04.2018 23:00 (CET),2080,0,0,20682,484,0,0,0,0,300,304,0,0,7248,131,0,0,0,186,394
BZN|GB,08.04.2018 23:00 - 08.04.2018 23:30 (CET),2078,0,0,19707,181,0,0,0,0,300,191,0,0,7234,131,0,0,0,251,424
BZN|GB,08.04.2018 23:30 - 09.04.2018 00:00 (CET),2079,0,0,18001,0,0,0,0,0,475,231,0,0,7210,130,0,0,0,228,471
BZN|GB,09.04.2018 00:00 - 09.04.2018 00:30 (CET),2035,0,0,16704,0,0,0,0,0,0,235,0,0,7217,130,0,0,0,219,469
BZN|GB,09.04.2018 00:30 - 09.04.2018 01:00 (CET),1977,0,0,15281,0,0,0,0,0,0,246,0,0,7196,131,0,0,0,400,452
BZN|GB,09.04.2018 01:00 - 09.04.2018 01:30 (CET),1974,0,0,14096,0,0,0,0,0,0,247,0,0,7076,131,0,0,0,395,469
BZN|GB,09.04.2018 01:30 - 09.04.2018 02:00 (CET),1979,0,0,14072,0,0,0,0,0,0,251,0,0,6980,131,0,0,0,427,571
BZN|GB,09.04.2018 02:00 - 09.04.2018 02:30 (CET),1969,0,0,14093,0,0,0,0,0,0,233,0,0,6983,130,0,0,0,401,564
BZN|GB,09.04.2018 02:30 - 09.04.2018 03:00 (CET),1963,0,0,14672,0,0,0,0,0,0,232,0,0,6983,131,0,0,0,348,517
BZN|GB,09.04.2018 03:00 - 09.04.2018 03:30 (CET),1978,0,0,15211,0,0,0,0,0,0,231,0,0,6975,131,0,0,0,292,490
BZN|GB,09.04.2018 03:30 - 09.04.2018 04:00 (CET),1979,0,0,14792,0,0,0,0,0,0,228,0,0,6987,131,0,0,0,358,539
BZN|GB,09.04.2018 04:00 - 09.04.2018 04:30 (CET),1977,0,0,14700,3,0,0,0,0,0,226,0,0,6982,131,0,0,0,288,490
BZN|GB,09.04.2018 04:30 - 09.04.2018 05:00 (CET),1976,0,0,14507,45,0,0,0,0,0,208,0,0,6982,130,0,0,0,228,457
BZN|GB,09.04.2018 05:00 - 09.04.2018 05:30 (CET),1991,0,0,14255,12,0,0,0,0,0,209,0,0,6987,130,0,0,0,182,439
BZN|GB,09.04.2018 05:30 - 09.04.2018 06:00 (CET),2008,0,0,14019,39,0,0,0,0,0,209,0,0,6983,131,0,0,0,217,434
BZN|GB,09.04.2018 06:00 - 09.04.2018 06:30 (CET),2016,0,0,14393,200,0,0,0,0,0,226,0,0,6988,131,0,0,0,40,291
BZN|GB,09.04.2018 06:30 - 09.04.2018 07:00 (CET),2014,0,0,14898,530,0,0,0,0,0,225,0,0,7000,130,0,0,0,285,480
BZN|GB,09.04.2018 07:00 - 09.04.2018 07:30 (CET),2016,0,0,16468,1236,0,0,0,0,0,261,0,0,7003,129,0,0,0,324,485
BZN|GB,09.04.2018 07:30 - 09.04.2018 08:00 (CET),2011,0,0,17161,1923,0,0,0,0,0,281,0,0,6999,128,0,21,0,400,487
BZN|GB,09.04.2018 08:00 - 09.04.2018 08:30 (CET),2017,0,0,18917,2323,0,0,0,0,537,319,0,0,6987,129,0,156,0,521,526
BZN|GB,09.04.2018 08:30 - 09.04.2018 09:00 (CET),2028,0,0,20867,2708,0,0,0,0,682,316,0,0,6987,129,0,415,0,469,567
BZN|GB,09.04.2018 09:00 - 09.04.2018 09:30 (CET),2019,0,0,21605,3019,0,0,0,0,798,628,0,0,6991,130,0,518,0,372,593
BZN|GB,09.04.2018 09:30 - 09.04.2018 10:00 (CET),2028,0,0,22002,3227,0,0,0,0,1173,679,0,0,6986,130,0,1120,0,390,587
BZN|GB,09.04.2018 10:00 - 09.04.2018 10:30 (CET),2012,0,0,22081,3276,0,0,0,0,1200,735,0,0,6987,129,0,1490,0,444,572
BZN|GB,09.04.2018 10:30 - 09.04.2018 11:00 (CET),2041,0,0,22020,3555,0,0,0,0,1052,748,0,0,7001,130,0,1920,0,392,602
BZN|GB,09.04.2018 11:00 - 09.04.2018 11:30 (CET),2026,0,0,21808,3482,0,0,0,0,1163,737,0,0,6976,129,0,2290,0,446,648
BZN|GB,09.04.2018 11:30 - 09.04.2018 12:00 (CET),2040,0,0,21735,3538,0,0,0,0,911,720,0,0,6996,129,0,2650,0,438,616
BZN|GB,09.04.2018 12:00 - 09.04.2018 12:30 (CET),2010,0,0,21739,3505,0,0,0,0,707,704,0,0,6980,129,0,3010,0,56,441
BZN|GB,09.04.2018 12:30 - 09.04.2018 13:00 (CET),2010,0,0,21650,3501,0,0,0,0,627,667,0,0,6991,131,0,3170,0,375,715
BZN|GB,09.04.2018 13:00 - 09.04.2018 13:30 (CET),2013,0,0,21678,3399,0,0,0,0,597,615,0,0,6986,130,0,3320,0,330,785
BZN|GB,09.04.2018 13:30 - 09.04.2018 14:00 (CET),2014,0,0,21655,3231,0,0,0,0,665,584,0,0,6989,130,0,3390,0,359,844
BZN|GB,09.04.2018 14:00 - 09.04.2018 14:30 (CET),2025,0,0,21647,2902,0,0,0,0,790,544,0,0,6987,129,0,3210,0,414,974
BZN|GB,09.04.2018 14:30 - 09.04.2018 15:00 (CET),2060,0,0,21612,3045,0,0,0,0,413,480,0,0,6989,130,0,2930,0,458,1005
BZN|GB,09.04.2018 15:00 - 09.04.2018 15:30 (CET),2061,0,0,21520,2780,0,0,0,0,832,422,0,0,6981,127,0,2584,0,448,1130
BZN|GB,09.04.2018 15:30 - 09.04.2018 16:00 (CET),2079,0,0,21755,2744,0,0,0,0,738,450,0,0,6986,131,0,2150,0,496,1243
BZN|GB,09.04.2018 16:00 - 09.04.2018 16:30 (CET),2115,0,0,21675,2876,0,0,0,0,629,445,0,0,6993,130,0,1810,0,523,1429
BZN|GB,09.04.2018 16:30 - 09.04.2018 17:00 (CET),2142,0,0,21810,2881,0,0,0,0,436,493,0,0,6982,130,0,1520,0,560,1424
BZN|GB,09.04.2018 17:00 - 09.04.2018 17:30 (CET),2150,0,0,21802,2895,0,0,0,0,665,511,0,0,6984,130,0,1360,0,594,1473
BZN|GB,09.04.2018 17:30 - 09.04.2018 18:00 (CET),2149,0,0,22027,2901,0,0,0,0,611,568,0,0,6985,130,0,1000,0,584,1520
BZN|GB,09.04.2018 18:00 - 09.04.2018 18:30 (CET),2151,0,0,22230,2899,0,0,0,0,709,591,0,0,7001,130,0,717,0,690,1805
BZN|GB,09.04.2018 18:30 - 09.04.2018 19:00 (CET),2149,0,0,22301,2976,0,0,0,0,871,639,0,0,6997,129,0,472,0,747,1791
BZN|GB,09.04.2018 19:00 - 09.04.2018 19:30 (CET),2117,0,0,22339,3054,0,0,0,0,580,644,0,0,6988,127,0,285,0,767,2012
BZN|GB,09.04.2018 19:30 - 09.04.2018 20:00 (CET),2121,0,0,22150,3012,0,0,0,0,323,476,0,0,6990,128,0,150,0,1146,2289
BZN|GB,09.04.2018 20:00 - 09.04.2018 20:30 (CET),2117,0,0,21853,2710,0,0,0,0,352,460,0,0,6993,130,0,55,0,1497,2369
BZN|GB,09.04.2018 20:30 - 09.04.2018 21:00 (CET),2108,0,0,22207,2518,0,0,0,0,544,469,0,0,6985,130,0,7,0,1475,2427
BZN|GB,09.04.2018 21:00 - 09.04.2018 21:30 (CET),2099,0,0,22119,2526,0,0,0,0,311,475,0,0,7000,131,0,4,0,1501,2529
BZN|GB,09.04.2018 21:30 - 09.04.2018 22:00 (CET),2108,0,0,21709,1945,0,0,0,0,546,345,0,0,6993,130,0,9,0,1505,2518
BZN|GB,09.04.2018 22:00 - 09.04.2018 22:30 (CET),2103,0,0,20468,1434,0,0,0,0,649,261,0,0,6993,130,0,5,0,1530,2783
BZN|GB,09.04.2018 22:30 - 09.04.2018 23:00 (CET),2108,0,0,18179,1149,0,0,0,0,300,242,0,0,6996,130,0,0,0,1855,2943
BZN|GB,09.04.2018 23:00 - 09.04.2018 23:30 (CET),2045,0,0,16092,1097,0,0,0,0,557,177,0,0,6995,130,0,0,0,1907,2953
BZN|GB,09.04.2018 23:30 - 10.04.2018 00:00 (CET),2047,0,0,13646,1045,0,0,0,0,302,190,0,0,7001,131,0,0,0,2092,3002
BZN|GB,10.04.2018 00:00 - 10.04.2018 00:30 (CET),2036,0,0,12561,3,0,0,0,0,0,195,0,0,7004,131,0,0,0,2269,3280
BZN|GB,10.04.2018 00:30 - 10.04.2018 01:00 (CET),1905,0,0,10682,0,0,0,0,0,0,176,0,0,6994,131,0,0,0,2372,3321
BZN|GB,10.04.2018 01:00 - 10.04.2018 01:30 (CET),1881,0,0,9937,0,0,0,0,0,0,159,0,0,6987,131,0,0,0,2432,3454
BZN|GB,10.04.2018 01:30 - 10.04.2018 02:00 (CET),2040,0,0,8845,0,0,0,0,0,0,160,0,0,6990,131,0,0,0,2425,3544
BZN|GB,10.04.2018 02:00 - 10.04.2018 02:30 (CET),2029,0,0,8979,0,0,0,0,0,0,140,0,0,6995,131,0,0,0,2417,3432
BZN|GB,10.04.2018 02:30 - 10.04.2018 03:00 (CET),1956,0,0,9357,0,0,0,0,0,0,129,0,0,6995,130,0,0,0,2442,3689
BZN|GB,10.04.2018 03:00 - 10.04.2018 03:30 (CET),2071,0,0,9193,0,0,0,0,0,0,128,0,0,6991,131,0,0,0,2540,3961
BZN|GB,10.04.2018 03:30 - 10.04.2018 04:00 (CET),2096,0,0,8651,0,0,0,0,0,0,127,0,0,6988,129,0,0,0,2538,4037
BZN|GB,10.04.2018 04:00 - 10.04.2018 04:30 (CET),2101,0,0,8252,0,0,0,0,0,0,130,0,0,6977,130,0,0,0,2573,3967
BZN|GB,10.04.2018 04:30 - 10.04.2018 05:00 (CET),2079,0,0,7826,0,0,0,0,0,0,128,0,0,6990,131,0,0,0,2494,4201
BZN|GB,10.04.2018 05:00 - 10.04.2018 05:30 (CET),2109,0,0,7619,0,0,0,0,0,0,131,0,0,6986,130,0,0,0,65,1600
BZN|GB,10.04.2018 05:30 - 10.04.2018 06:00 (CET),2107,0,0,7506,0,0,0,0,0,0,128,0,0,6987,130,0,0,0,1812,3725
BZN|GB,10.04.2018 06:00 - 10.04.2018 06:30 (CET),2108,0,0,7705,0,0,0,0,0,0,128,0,0,6992,130,0,0,0,2579,4198
BZN|GB,10.04.2018 06:30 - 10.04.2018 07:00 (CET),2108,0,0,8522,0,0,0,0,0,0,127,0,0,6986,130,0,0,0,2550,4243
BZN|GB,10.04.2018 07:00 - 10.04.2018 07:30 (CET),2097,0,0,10093,0,0,0,0,0,0,126,0,0,6996,130,0,28,0,2388,4403
BZN|GB,10.04.2018 07:30 - 10.04.2018 08:00 (CET),2024,0,0,11206,0,0,0,0,0,0,126,0,0,6997,129,0,55,0,2403,4803
BZN|GB,10.04.2018 08:00 - 10.04.2018 08:30 (CET),2093,0,0,14398,51,0,0,0,0,300,175,0,0,6994,129,0,148,0,2351,4785
BZN|GB,10.04.2018 08:30 - 10.04.2018 09:00 (CET),2092,0,0,16462,600,0,0,0,0,354,187,0,0,6995,129,0,241,0,2224,4745
BZN|GB,10.04.2018 09:00 - 10.04.2018 09:30 (CET),2073,0,0,17783,914,0,0,0,0,444,203,0,0,6988,130,0,220,0,2193,4861
BZN|GB,10.04.2018 09:30 - 10.04.2018 10:00 (CET),2046,0,0,18645,981,0,0,0,0,789,228,0,0,6998,93,0,519,0,1993,4782
BZN|GB,10.04.2018 10:00 - 10.04.2018 10:30 (CET),2086,0,0,18660,1046,0,0,0,0,963,290,0,0,6987,95,0,472,0,2007,4719
BZN|GB,10.04.2018 10:30 - 10.04.2018 11:00 (CET),2071,0,0,18848,1213,0,0,0,0,1203,376,0,0,6986,94,0,761,0,1912,4789
BZN|GB,10.04.2018 11:00 - 10.04.2018 11:30 (CET),2124,0,0,18968,1248,0,0,0,0,1119,543,0,0,6989,95,0,862,0,1769,4827
BZN|GB,10.04.2018 11:30 - 10.04.2018 12:00 (CET),2138,0,0,19359,1487,0,0,0,0,787,571,0,0,6988,95,0,999,0,1545,4712
BZN|GB,10.04.2018 12:00 - 10.04.2018 12:30 (CET),2080,0,0,19632,1478,0,0,0,0,613,526,0,0,6934,95,0,1170,0,1344,4801
BZN|GB,10.04.2018 12:30 - 10.04.2018 13:00 (CET),2126,0,0,19652,1468,0,0,0,0,793,477,0,0,6798,95,0,1300,0,1147,4907
BZN|GB,10.04.2018 13:00 - 10.04.2018 13:30 (CET),2134,0,0,19457,1492,0,0,0,0,594,357,0,0,6796,95,0,1410,0,1300,4950
BZN|GB,10.04.2018 13:30 - 10.04.2018 14:00 (CET),2128,0,0,19356,1498,0,0,0,0,706,289,0,0,6795,95,0,1610,0,1275,4919
BZN|GB,10.04.2018 14:00 - 10.04.2018 14:30 (CET),2136,0,0,20018,1373,0,0,0,0,444,182,0,0,6795,109,0,1760,0,1300,4938
